GEOID,NAME,B01003_001E,B01003_001M,B08201_002E,B08201_002M,B19013_001E,B19013_001M,B17001_002E,B17001_002M,B03002_001E,B03002_003E,B03002_012E,B03002_004E,poverty_rate,no_vehicle_hh_rate,pct_nh_white,pct_hispanic,pct_black,rel_moe_pop,rel_moe_poverty_count,rel_moe_no_vehicle,disadvantage_z
06073008331,Census Tract 83.31; San Diego County; California,2766,430,14,18,217083.0,55110.0,77,57,2766,1777,204,0,0.027838033261026754,0.005061460592913955,0.6424439624005784,0.0737527114967462,0.0,0.1554591467823572,0.7402597402597403,1.2857142857142858,-1.1963808879607642
06073015704,Census Tract 157.04; San Diego County; California,4730,849,125,79,47750.0,18497.0,1068,555,4730,2180,1855,253,0.22579281183932345,0.026427061310782242,0.4608879492600423,0.39217758985200846,0.053488372093023255,0.179492600422833,0.5196629213483146,0.632,1.2602012941591825
06073019501,Census Tract 195.01; San Diego County; California,3447,523,81,54,82750.0,16245.0,521,198,3447,434,2571,166,0.15114592399187698,0.02349869451697128,0.12590658543661154,0.7458659704090513,0.048157818392805335,0.15172613867130838,0.3800383877159309,0.6666666666666666,0.622499410121982
06073001600,Census Tract 16; San Diego County; California,5065,889,208,131,63003.0,13122.0,1100,633,5065,1248,2768,634,0.21717670286278382,0.04106614017769003,0.24639684106614018,0.5464955577492596,0.12517275419545904,0.1755182625863771,0.5754545454545454,0.6298076923076923,1.298098315611432
06073019502,Census Tract 195.02; San Diego County; California,5732,893,122,83,60078.0,12550.0,1078,454,5732,687,4802,88,0.18806699232379623,0.021284019539427775,0.11985345429169575,0.8377529658060014,0.015352407536636426,0.1557920446615492,0.42115027829313545,0.680327868852459,0.9306998699655596
06073019804,Census Tract 198.04; San Diego County; California,4433,539,10,15,148618.0,17930.0,170,153,4433,3217,553,19,0.03834874802616738,0.0022558087074216106,0.7256936611775321,0.12474622152041506,0.00428603654410106,0.12158808933002481,0.9,1.5,-0.6622353058179986
06073019805,Census Tract 198.05; San Diego County; California,4111,700,165,52,87266.0,18465.0,263,116,4111,2071,1241,128,0.06397470201897348,0.04013621989783508,0.5037703721722209,0.3018730235952323,0.031135976648017514,0.17027487229384577,0.44106463878326996,0.3151515151515151,0.4207069655303098
06073017810,Census Tract 178.10; San Diego County; California,4983,694,33,38,145188.0,72262.0,202,121,4983,3583,271,4,0.040537828617298814,0.006622516556291391,0.719044752157335,0.05438490868954445,0.0008027292795504716,0.13927353000200682,0.599009900990099,1.1515151515151516,-0.5686949580129502
06073021302,Census Tract 213.02; San Diego County; California,6735,1066,8,12,127074.0,22080.0,425,221,6735,3945,1812,416,0.06310319227913883,0.0011878247958426132,0.5857461024498887,0.2690423162583519,0.06176688938381589,0.1582776540460282,0.52,1.5,-0.40150543950899936
06073009504,Census Tract 95.04; San Diego County; California,6178,680,30,28,250001.0,,216,160,6178,3409,785,148,0.03496277112334089,0.004855940433797346,0.551796697960505,0.12706377468436386,0.02395597280673357,0.11006798316607316,0.7407407407407407,0.9333333333333333,-1.4196927839361464
06073019205,Census Tract 192.05; San Diego County; California,6072,1069,161,96,62459.0,18570.0,399,278,6072,1708,3089,238,0.06571146245059288,0.026515151515151516,0.28129117259552044,0.5087285902503293,0.03919631093544137,0.17605401844532279,0.6967418546365914,0.5962732919254659,0.43892247314934546
06073017041,Census Tract 170.41; San Diego County; California,5697,517,19,29,141361.0,28459.0,107,80,5697,3286,911,198,0.018781814990345796,0.003335088643145515,0.5767948042829559,0.15990872388976654,0.03475513428120063,0.09074951728980166,0.7476635514018691,1.5263157894736843,-0.6791658258692354
06073020903,Census Tract 209.03; San Diego County; California,3066,468,39,34,69831.0,10610.0,517,141,3066,2157,471,18,0.16862361382909327,0.012720156555772993,0.7035225048923679,0.15362035225048923,0.005870841487279843,0.15264187866927592,0.2727272727272727,0.8717948717948718,0.6568956133634986
06073008347,Census Tract 83.47; San Diego County; California,6704,728,29,38,145714.0,24569.0,270,179,6704,1636,485,51,0.0402744630071599,0.004325775656324582,0.24403341288782815,0.07234486873508353,0.007607398568019093,0.10859188544152745,0.662962962962963,1.3103448275862069,-0.604165307200443
06073014300,Census Tract 143; San Diego County; California,4510,607,43,36,87547.0,28731.0,494,213,4510,1180,2289,551,0.10953436807095343,0.009534368070953437,0.2616407982261641,0.5075388026607539,0.1221729490022173,0.13458980044345897,0.4311740890688259,0.8372093023255814,0.21719490373737785
06073014500,Census Tract 145; San Diego County; California,4019,715,23,28,81058.0,7678.0,498,245,4019,1217,1748,639,0.1239114207514307,0.005722816621050012,0.30281164468773325,0.43493406319980094,0.15899477481960686,0.17790495148046778,0.4919678714859438,1.2173913043478262,0.28041264778421787
06073014804,Census Tract 148.04; San Diego County; California,4281,611,62,44,82625.0,42745.0,309,136,4281,2625,593,162,0.07217939733707078,0.014482597523943003,0.6131744919411353,0.1385190376080355,0.0378416257883672,0.14272366269563186,0.4401294498381877,0.7096774193548387,0.15450462565922216
06073010800,Census Tract 108; San Diego County; California,2474,410,35,28,132000.0,17669.0,121,96,2474,1821,406,9,0.04890864995957963,0.014147130153597413,0.7360549717057397,0.16410670978173,0.003637833468067906,0.16572352465642684,0.7933884297520661,0.8,-0.331364850442566
06073008902,Census Tract 89.02; San Diego County; California,3485,599,65,67,104558.0,13222.0,462,346,3485,1798,923,152,0.13256814921090387,0.018651362984218076,0.5159253945480631,0.2648493543758967,0.0436154949784792,0.17187948350071736,0.7489177489177489,1.0307692307692307,0.30916386758986564
06073007100,Census Tract 71; San Diego County; California,4296,502,43,69,148464.0,34809.0,357,216,4296,3777,300,0,0.08310055865921788,0.010009310986964618,0.8791899441340782,0.06983240223463687,0.0,0.11685288640595903,0.6050420168067226,1.6046511627906976,-0.3604424959005909
06073006802,Census Tract 68.02; San Diego County; California,6017,612,276,175,89634.0,13142.0,1272,590,6017,3120,1033,339,0.2114010304138275,0.045870034901113514,0.5185308293169354,0.17168023932192122,0.05634036895462855,0.1017118165198604,0.4638364779874214,0.6340579710144928,1.131784117702301
06073020023,Census Tract 200.23; San Diego County; California,4055,413,0,14,102574.0,23171.0,206,133,4055,2062,1403,128,0.050801479654747225,0.0,0.5085080147965475,0.3459926017262639,0.03156596794081381,0.10184956843403206,0.6456310679611651,,-0.2840041423063438
06073018803,Census Tract 188.03; San Diego County; California,4697,594,34,32,101161.0,7253.0,718,489,4697,3419,980,0,0.15286352991271024,0.007238662976367894,0.7279114328294656,0.20864381520119224,0.0,0.12646370023419204,0.6810584958217271,0.9411764705882353,0.2747439958217415
06073013701,Census Tract 137.01; San Diego County; California,2393,226,92,40,120464.0,13476.0,197,121,2393,1387,687,27,0.08232344337651483,0.0384454659423318,0.5796071876305893,0.287087338069369,0.011282908483075638,0.09444212285833682,0.6142131979695431,0.43478260869565216,0.2254371234249152
06073020904,Census Tract 209.04; San Diego County; California,2562,534,1,3,82990.0,16418.0,155,99,2562,2033,523,0,0.06049960967993755,0.00039032006245121,0.7935206869633099,0.20413739266198283,0.0,0.20843091334894615,0.6387096774193548,3.0,-0.08582368540317174
06073016806,Census Tract 168.06; San Diego County; California,4172,537,32,39,83060.0,25823.0,510,274,4172,2440,1532,22,0.12224352828379674,0.007670182166826462,0.5848513902205177,0.36720997123681687,0.0052732502396931925,0.12871524448705657,0.5372549019607843,1.21875,0.28334780211430605
06073019602,Census Tract 196.02; San Diego County; California,5882,860,140,131,110625.0,24383.0,791,592,5882,2657,2671,36,0.13447806868412104,0.023801428085685142,0.45171710302618157,0.4540972458347501,0.006120367222033322,0.1462087725263516,0.7484197218710493,0.9357142857142857,0.33903321831869254
06073019203,Census Tract 192.03; San Diego County; California,2793,352,10,12,138000.0,25058.0,154,74,2793,1260,1053,44,0.05513784461152882,0.0035803795202291443,0.45112781954887216,0.3770139634801289,0.015753669889008236,0.1260293591120659,0.4805194805194805,1.2,-0.48899198184013226
06073021204,Census Tract 212.04; San Diego County; California,5941,715,14,21,138061.0,9547.0,506,212,5941,4914,640,16,0.08517084665881165,0.00235650563878135,0.8271334792122538,0.107725972058576,0.0026931493014644,0.12035010940919037,0.4189723320158103,1.5,-0.37243391749380766
06073003207,Census Tract 32.07; San Diego County; California,5768,840,24,28,109704.0,15445.0,344,216,5768,1945,2363,98,0.059639389736477116,0.004160887656033287,0.33720527045769766,0.4096740638002774,0.01699029126213592,0.14563106796116504,0.627906976744186,1.1666666666666667,-0.24460024242716147
06073019107,Census Tract 191.07; San Diego County; California,3018,387,39,32,159375.0,60262.0,220,94,3018,1596,921,24,0.0728959575878065,0.012922465208747515,0.5288270377733598,0.305168986083499,0.007952286282306162,0.12823061630218688,0.42727272727272725,0.8205128205128205,-0.4508803612042829
06073015802,Census Tract 158.02; San Diego County; California,4276,610,204,99,62292.0,9146.0,855,332,4276,2105,1410,147,0.1999532273152479,0.047708138447146865,0.4922825070159027,0.32974742750233865,0.03437792329279701,0.14265668849391955,0.3883040935672515,0.4852941176470588,1.3147286951038497
06073005000,Census Tract 50; San Diego County; California,1897,449,173,52,39050.0,29597.0,383,216,1897,247,1608,42,0.2018977332630469,0.0911966262519768,0.13020558777016342,0.8476541908276226,0.02214022140221402,0.23668950975224037,0.5639686684073107,0.30057803468208094,2.074624781102489
06073014803,Census Tract 148.03; San Diego County; California,4464,455,214,102,72500.0,10025.0,487,195,4464,3129,821,250,0.10909498207885304,0.047939068100358424,0.7009408602150538,0.183915770609319,0.05600358422939068,0.10192652329749104,0.4004106776180698,0.4766355140186916,0.836729538977782
06073003003,Census Tract 30.03; San Diego County; California,4926,609,31,31,84622.0,16361.0,775,407,4926,825,2581,712,0.15732846122614697,0.006293138449045879,0.16747868453105969,0.523954526999594,0.14453917986195697,0.12362971985383678,0.5251612903225806,1.0,0.4087861801747146
06073013702,Census Tract 137.02; San Diego County; California,5417,733,0,19,92566.0,10715.0,517,292,5417,1526,2830,497,0.09544028059811704,0.0,0.28170574118515784,0.5224293889606794,0.09174820011076242,0.13531474986154698,0.5647969052224371,,-0.009416091894504838
06073017106,Census Tract 171.06; San Diego County; California,4331,620,11,18,242625.0,25416.0,144,68,4331,3184,471,56,0.0332486723620411,0.002539829138767028,0.7351650888940199,0.10875086585084276,0.012930039251904871,0.1431540060032325,0.4722222222222222,1.6363636363636365,-1.4013116350124744
06073016902,Census Tract 169.02; San Diego County; California,2395,307,3,4,116250.0,15179.0,229,63,2395,1374,628,81,0.09561586638830898,0.0012526096033402922,0.5736951983298538,0.26221294363256786,0.03382045929018789,0.12818371607515658,0.27510917030567683,1.3333333333333333,-0.173575413070717
06073017010,Census Tract 170.10; San Diego County; California,3057,343,9,13,201875.0,23834.0,87,101,3057,2025,359,10,0.02845927379784102,0.002944062806673209,0.662414131501472,0.11743539417729801,0.0032711808963035655,0.1122015047432123,1.160919540229885,1.4444444444444444,-1.1050237344476292
06073016811,Census Tract 168.11; San Diego County; California,4770,687,89,89,120107.0,35401.0,362,159,4770,3652,748,113,0.07589098532494759,0.018658280922431866,0.7656184486373165,0.15681341719077568,0.02368972746331237,0.1440251572327044,0.43922651933701656,1.0,-0.0611581605350981
06073020708,Census Tract 207.08; San Diego County; California,3755,469,51,56,162688.0,48392.0,209,165,3755,1947,990,30,0.05565912117177097,0.013581890812250332,0.518508655126498,0.2636484687083888,0.007989347536617843,0.12490013315579228,0.7894736842105263,1.0980392156862746,-0.5439930050172767
06073008313,Census Tract 83.13; San Diego County; California,2214,275,39,24,242083.0,23668.0,142,112,2214,1243,174,20,0.06413730803974707,0.017615176151761516,0.561427280939476,0.07859078590785908,0.009033423667570008,0.12420957542908763,0.7887323943661971,0.6153846153846154,-1.0615035696949884
06073018700,Census Tract 187; San Diego County; California,40481,2191,89,106,62998.0,5020.0,2021,987,40481,18624,13887,3347,0.04992465601146217,0.002198562288481016,0.46006768607494875,0.3430498258442232,0.08268076381512314,0.054124157011931524,0.4883720930232558,1.1910112359550562,0.04428731376087162
06073019701,Census Tract 197.01; San Diego County; California,7374,1184,55,72,90234.0,12858.0,609,459,7374,3465,2667,572,0.08258746948738813,0.007458638459452129,0.4698942229454841,0.3616761594792514,0.07756983997830215,0.16056414429075128,0.7536945812807881,1.309090909090909,0.04977525467676966
06073020405,Census Tract 204.05; San Diego County; California,3422,396,0,14,154018.0,18245.0,153,90,3422,2721,272,17,0.04471069549970777,0.0,0.7951490356516657,0.07948568088836938,0.004967855055523086,0.1157218001168907,0.5882352941176471,,-0.7051323095616033
06073013906,Census Tract 139.06; San Diego County; California,5022,768,164,68,70833.0,17891.0,936,600,5022,1463,1930,584,0.1863799283154122,0.0326563122262047,0.29131819992035046,0.3843090402230187,0.11628833134209478,0.15292712066905614,0.6410256410256411,0.4146341463414634,0.9907194372059428
06073006801,Census Tract 68.01; San Diego County; California,3299,527,79,61,90531.0,15262.0,314,171,3299,1766,845,216,0.0951803576841467,0.023946650500151562,0.5353137314337678,0.2561382237041528,0.06547438617762959,0.159745377387087,0.5445859872611465,0.7721518987341772,0.3206579308564866
06073009802,Census Tract 98.02; San Diego County; California,7026,958,66,76,107429.0,21037.0,859,810,7026,3880,1522,348,0.12226017648733277,0.009393680614859094,0.5522345573583831,0.2166239681184173,0.04953031596925705,0.1363506974096214,0.9429569266589057,1.1515151515151516,0.11944255789568446
06073018801,Census Tract 188.01; San Diego County; California,3454,524,15,17,101625.0,21514.0,349,176,3454,2192,904,0,0.10104226983207874,0.004342790966994789,0.6346265199768385,0.2617255356108859,0.0,0.15170816444701796,0.504297994269341,1.1333333333333333,0.0032598846848215742
06073002301,Census Tract 23.01; San Diego County; California,3190,567,156,89,76884.0,9128.0,264,107,3190,991,965,558,0.08275862068965517,0.04890282131661442,0.31065830721003135,0.30250783699059564,0.17492163009404388,0.17774294670846394,0.4053030303030303,0.5705128205128205,0.6990785390108668
06073002302,Census Tract 23.02; San Diego County; California,5882,1675,569,257,46806.0,28089.0,1154,452,5882,548,2443,276,0.19619177150629039,0.0967358041482489,0.09316558993539613,0.41533492009520573,0.046922815368922136,0.2847670860251615,0.39168110918544197,0.45166959578207383,2.0629166979451314
06073002401,Census Tract 24.01; San Diego County; California,4314,648,132,63,75813.0,12888.0,834,445,4314,1448,2060,235,0.1933240611961057,0.030598052851182198,0.33565136764024106,0.4775150672229949,0.05447380621233194,0.1502086230876217,0.5335731414868106,0.4772727272727273,0.9562252303650206
06073002402,Census Tract 24.02; San Diego County; California,4951,723,291,160,54944.0,6724.0,888,518,4951,405,3290,743,0.17935770551403757,0.05877600484750555,0.08180165623106443,0.6645122197535851,0.1500706927893355,0.1460311048273076,0.5833333333333334,0.5498281786941581,1.4255924028780942
06073002501,Census Tract 25.01; San Diego County; California,4878,362,156,85,76208.0,18818.0,1251,408,4878,649,3137,340,0.2564575645756458,0.03198031980319803,0.13304633046330464,0.6430914309143091,0.06970069700697007,0.07421074210742107,0.3261390887290168,0.5448717948717948,1.2513328244038437
06073002705,Census Tract 27.05; San Diego County; California,4756,703,108,80,75703.0,30517.0,898,575,4756,919,1573,476,0.18881412952060556,0.022708158116063918,0.1932296047098402,0.33074011774600504,0.10008410428931876,0.14781328847771236,0.6403118040089086,0.7407407407407407,0.8330772461396633
06073002707,Census Tract 27.07; San Diego County; California,4980,1031,225,92,45529.0,27645.0,1706,469,4980,169,2418,617,0.342570281124498,0.045180722891566265,0.03393574297188755,0.4855421686746988,0.12389558232931727,0.20702811244979918,0.2749120750293083,0.4088888888888889,2.0421601286478626
06073002708,Census Tract 27.08; San Diego County; California,4789,772,384,123,41119.0,8340.0,1027,547,4789,352,2619,668,0.21444978074754645,0.08018375443725204,0.07350177490081436,0.5468782626853205,0.13948632282313636,0.16120275631655878,0.5326192794547225,0.3203125,1.9692672232359216
06073002709,Census Tract 27.09; San Diego County; California,3800,767,174,91,53520.0,30439.0,1400,674,3800,510,1977,888,0.3684210526315789,0.045789473684210526,0.13421052631578947,0.5202631578947369,0.2336842105263158,0.2018421052631579,0.48142857142857143,0.5229885057471264,2.1035774959967823
06073003114,Census Tract 31.14; San Diego County; California,3482,568,27,23,110081.0,5780.0,326,184,3482,420,600,473,0.09362435381964389,0.007754164273406089,0.12062033314187248,0.1723147616312464,0.13584147041929925,0.16312464101091326,0.5644171779141104,0.8518518518518519,-0.049447477600468144
06073003115,Census Tract 31.15; San Diego County; California,5613,522,265,100,85156.0,24370.0,917,309,5613,338,1708,593,0.1633707464813825,0.04721182968109745,0.0602173525743809,0.30429360413326206,0.10564760377694637,0.09299839657936933,0.33696837513631406,0.37735849056603776,0.970825555706393
06073014400,Census Tract 144; San Diego County; California,4439,497,243,112,46250.0,9848.0,644,312,4439,887,2228,1074,0.14507772020725387,0.05474205902230232,0.1998197792295562,0.5019148456859653,0.24194638432079296,0.1119621536382068,0.484472049689441,0.4609053497942387,1.2870415559639585
06073001900,Census Tract 19; San Diego County; California,3343,361,123,108,131619.0,24834.0,351,176,3343,2027,842,42,0.10499551301226444,0.03679329943164822,0.6063416093329345,0.25186957822315287,0.012563565659587198,0.107986838169309,0.5014245014245015,0.8780487804878049,0.2187203433494853
06073002001,Census Tract 20.01; San Diego County; California,3566,463,14,22,188306.0,21061.0,248,182,3566,2680,492,42,0.06954570947840717,0.003925967470555244,0.7515423443634324,0.13796971396522714,0.011777902411665733,0.12983735277621986,0.7338709677419355,1.5714285714285714,-0.8059619033389961
06073009509,Census Tract 95.09; San Diego County; California,5744,780,170,125,105272.0,27101.0,131,170,5744,2857,1214,799,0.022806406685236768,0.029596100278551533,0.4973885793871866,0.21135097493036212,0.1391016713091922,0.13579387186629527,1.297709923664122,0.7352941176470589,-0.03869547754991851
06073010012,Census Tract 100.12; San Diego County; California,4605,702,184,110,86111.0,17228.0,421,171,4605,56,4363,52,0.09142236699239957,0.03995656894679696,0.01216069489685125,0.9474484256243214,0.011292073832790446,0.152442996742671,0.40617577197149646,0.5978260869565217,0.5488821703308058
06073011902,Census Tract 119.02; San Diego County; California,6135,732,288,152,76685.0,11788.0,538,379,6135,867,3304,646,0.08769356153219234,0.0469437652811736,0.141320293398533,0.5385493072534637,0.10529747351263244,0.11931540342298289,0.7044609665427509,0.5277777777777778,0.6966612055523481
06073012401,Census Tract 124.01; San Diego County; California,3151,474,55,49,81538.0,23598.0,214,146,3151,281,2374,101,0.06791494763567121,0.017454776261504285,0.08917803871786735,0.7534116153602031,0.032053316407489686,0.15042843541732784,0.6822429906542056,0.8909090909090909,0.18310079265730905
06073013903,Census Tract 139.03; San Diego County; California,3928,458,129,81,128289.0,26036.0,209,116,3928,979,2082,195,0.05320773930753564,0.03284114052953157,0.24923625254582485,0.530040733197556,0.049643584521384926,0.11659877800407333,0.5550239234449761,0.627906976744186,-0.037471351900866846
06073015200,Census Tract 152; San Diego County; California,3955,451,19,21,154196.0,16510.0,77,77,3955,2882,748,47,0.019469026548672566,0.004804045512010114,0.7286978508217447,0.18912768647281922,0.01188369152970923,0.11403286978508217,1.0,1.105263157894737,-0.7550886123723348
06073015301,Census Tract 153.01; San Diego County; California,3591,622,90,73,61282.0,30057.0,911,308,3591,2362,661,263,0.25368978000556947,0.02506265664160401,0.657755499860763,0.18407128933444722,0.0732386521860206,0.17321080478975215,0.3380900109769484,0.8111111111111111,1.2622323184885635
06073015405,Census Tract 154.05; San Diego County; California,5653,574,72,66,137048.0,19289.0,185,124,5653,4131,1315,0,0.03272598620201663,0.012736600035379445,0.7307624270298956,0.23261984786838846,0.0,0.10153900583760835,0.6702702702702703,0.9166666666666666,-0.46037948643782994
06073017046,Census Tract 170.46; San Diego County; California,3858,481,8,12,174526.0,27953.0,134,99,3858,1857,271,24,0.03473302229134267,0.002073613271124935,0.4813374805598756,0.07024364955935718,0.006220839813374806,0.12467599792638673,0.7388059701492538,1.5,-0.879154538632851
06073016809,Census Tract 168.09; San Diego County; California,5539,517,184,122,82206.0,27580.0,857,509,5539,2739,1608,67,0.15472106878497924,0.033218992597941865,0.4944935909008846,0.29030510922549196,0.012096046217728832,0.09333814768008666,0.5939323220536756,0.6630434782608695,0.7706394427055621
06073016901,Census Tract 169.01; San Diego County; California,7227,1359,135,139,119669.0,34217.0,297,192,7227,4967,1563,291,0.0410958904109589,0.0186799501867995,0.6872837968728379,0.21627231216272313,0.0402656704026567,0.18804483188044832,0.6464646464646465,1.0296296296296297,-0.2117876031814531
06073017044,Census Tract 170.44; San Diego County; California,5584,581,25,30,197917.0,35755.0,157,102,5584,2220,594,0,0.028116045845272206,0.004477077363896848,0.3975644699140401,0.10637535816618911,0.0,0.10404727793696275,0.6496815286624203,1.2,-1.0560160648228156
06073017049,Census Tract 170.49; San Diego County; California,2793,321,54,46,107917.0,18966.0,255,91,2793,1530,711,72,0.09129967776584318,0.01933404940923738,0.547798066595059,0.2545649838882922,0.02577873254564984,0.11493018259935553,0.3568627450980392,0.8518518518518519,0.10945657834843786
06073008310,Census Tract 83.10; San Diego County; California,6250,791,75,68,153897.0,31629.0,168,133,6250,4432,958,81,0.02688,0.012,0.70912,0.15328,0.01296,0.12656,0.7916666666666666,0.9066666666666666,-0.6250915543220728
06073020025,Census Tract 200.25; San Diego County; California,5357,496,24,22,86080.0,17431.0,706,331,5357,2451,1897,57,0.13179018107149523,0.00448011946985253,0.45753220085868956,0.354116109762927,0.010640283740899757,0.09258913571028561,0.4688385269121813,0.9166666666666666,0.2604902762175709
06073020106,Census Tract 201.06; San Diego County; California,3730,634,31,46,93509.0,23068.0,619,391,3730,1416,2018,13,0.16595174262734586,0.008310991957104557,0.3796246648793566,0.5410187667560322,0.003485254691689008,0.16997319034852548,0.6316639741518578,1.4838709677419355,0.4055308373533982
06073015406,Census Tract 154.06; San Diego County; California,2628,458,6,8,153583.0,29163.0,156,118,2628,1874,450,23,0.0593607305936073,0.00228310502283105,0.713089802130898,0.17123287671232876,0.008751902587519025,0.17427701674277016,0.7564102564102564,1.3333333333333333,-0.6067528265136214
06073015100,Census Tract 151; San Diego County; California,4937,728,32,51,99000.0,8486.0,262,110,4937,2940,1193,161,0.05306866518128418,0.006481669029775167,0.5955033421105935,0.24164472351630545,0.03261089730605631,0.14745797042738504,0.4198473282442748,1.59375,-0.16113741872889778
06073016608,Census Tract 166.08; San Diego County; California,2646,362,20,14,133092.0,11395.0,220,123,2646,1975,206,143,0.08314436885865457,0.007558578987150416,0.7464096749811036,0.07785336356764928,0.054043839758125475,0.1368102796674225,0.5590909090909091,0.7,-0.27478266009253366
06073020021,Census Tract 200.21; San Diego County; California,5287,568,60,56,83706.0,8848.0,551,279,5287,1399,3266,27,0.10421789294495934,0.011348590883298657,0.26461131076224703,0.6177416304142236,0.005106865897484395,0.10743332702856062,0.5063520871143375,0.9333333333333333,0.2469629219220614
06073020024,Census Tract 200.24; San Diego County; California,4203,481,206,201,85714.0,35689.0,262,102,4203,2110,1575,51,0.06233642636212229,0.049012610040447296,0.502022364977397,0.3747323340471092,0.012134189864382585,0.11444206519152986,0.3893129770992366,0.9757281553398058,0.542331434181011
06073009103,Census Tract 91.03; San Diego County; California,4138,457,70,58,153807.0,31255.0,171,86,4138,3131,442,42,0.04132431126147897,0.016916384726921217,0.7566457225712905,0.10681488641855968,0.01014983083615273,0.11043982600289995,0.5029239766081871,0.8285714285714286,-0.4955585884944617
06073008328,Census Tract 83.28; San Diego County; California,7766,762,52,40,250001.0,,380,314,7766,3054,644,24,0.04893123873293845,0.006695853721349472,0.3932526397115632,0.08292557301055885,0.003090394025238218,0.09812001030131341,0.8263157894736842,0.7692307692307693,-1.3335094072813947
06073006500,Census Tract 65; San Diego County; California,3554,416,518,165,69057.0,12622.0,844,303,3554,1815,623,235,0.23747889701744512,0.1457512661789533,0.5106921778277996,0.17529544175576814,0.06612267867191897,0.11705120990433314,0.3590047393364929,0.3185328185328185,2.721564051701073
06073008305,Census Tract 83.05; San Diego County; California,7705,400,119,50,41776.0,9023.0,266,89,7705,2753,2133,239,0.0345230369889682,0.015444516547696302,0.3573004542504867,0.27683322517845554,0.031018818948734588,0.05191434133679429,0.33458646616541354,0.42016806722689076,0.313179794634533
06073004501,Census Tract 45.01; San Diego County; California,2850,304,179,72,77444.0,12330.0,269,180,2850,1225,1252,183,0.0943859649122807,0.06280701754385964,0.4298245614035088,0.4392982456140351,0.06421052631578947,0.10666666666666667,0.6691449814126395,0.4022346368715084,0.9296086487306193
06073003204,Census Tract 32.04; San Diego County; California,3605,665,62,55,118750.0,21744.0,312,287,3605,896,2040,70,0.08654646324549237,0.017198335644937588,0.24854368932038834,0.565880721220527,0.019417475728155338,0.18446601941747573,0.9198717948717948,0.8870967741935484,-0.02276204211527111
06073016609,Census Tract 166.09; San Diego County; California,5935,629,82,67,122873.0,15648.0,422,256,5935,3593,1663,57,0.07110362257792754,0.013816343723673125,0.6053917438921651,0.2802021903959562,0.009604043807919124,0.10598146588037068,0.6066350710900474,0.8170731707317073,-0.16739534036668394
06073020108,Census Tract 201.08; San Diego County; California,4705,477,94,47,66250.0,7424.0,673,330,4705,729,3035,132,0.1430393198724761,0.01997874601487779,0.1549415515409139,0.6450584484590861,0.02805526036131775,0.10138150903294367,0.4903417533432392,0.5,0.6665715608997971
06073020109,Census Tract 201.09; San Diego County; California,5004,643,76,64,102381.0,20513.0,444,225,5004,1189,3141,2,0.08872901678657075,0.015187849720223821,0.23760991207034374,0.6276978417266187,0.0003996802557953637,0.12849720223820943,0.5067567567567568,0.8421052631578947,0.08582134285133698
06073020202,Census Tract 202.02; San Diego County; California,6792,1117,188,144,47669.0,9968.0,1435,623,6792,649,5458,230,0.21127797408716137,0.02767962308598351,0.09555359246171967,0.8035924617196702,0.03386336866902238,0.16445818610129564,0.43414634146341463,0.7659574468085106,1.212977316888497
06073020206,Census Tract 202.06; San Diego County; California,5138,682,50,46,71071.0,24750.0,596,384,5138,836,3992,82,0.11599844297391981,0.00973141300116777,0.16270922537952512,0.7769560140132348,0.015959517321915143,0.1327364733359284,0.6442953020134228,0.92,0.37467798773349914
06073020207,Census Tract 202.07; San Diego County; California,4940,795,341,429,61950.0,28055.0,863,433,4940,237,4301,67,0.17469635627530364,0.06902834008097165,0.04797570850202429,0.8706477732793523,0.013562753036437248,0.16093117408906882,0.5017381228273464,1.2580645161290323,1.4863848751941362
06073013504,Census Tract 135.04; San Diego County; California,3991,646,10,10,138304.0,17434.0,101,79,3991,1599,1086,532,0.025306940616386872,0.0025056376847907794,0.4006514657980456,0.27211225256827865,0.13329992483086944,0.16186419443748434,0.7821782178217822,1.0,-0.6377479297244611
06073013605,Census Tract 136.05; San Diego County; California,6286,842,35,44,157344.0,64870.0,225,197,6286,4903,712,1,0.03579382755329303,0.005567928730512249,0.7799872733057588,0.11326757874642061,0.0001590836780146357,0.13394845688832327,0.8755555555555555,1.2571428571428571,-0.696758417240488
06073020015,Census Tract 200.15; San Diego County; California,5818,946,18,27,185121.0,43122.0,260,119,5818,4646,504,10,0.0446888965280165,0.0030938466827088347,0.7985562048814026,0.08662770711584737,0.0017188037126160192,0.16259883121347543,0.4576923076923077,1.5,-0.902736356970334
06073009706,Census Tract 97.06; San Diego County; California,7197,780,89,59,138617.0,30581.0,645,509,7197,4672,1413,66,0.08962067528136723,0.012366263720994858,0.6491593719605391,0.19633180491871613,0.00917048770320967,0.10837849103793247,0.7891472868217054,0.6629213483146067,-0.225027830996964
06073019702,Census Tract 197.02; San Diego County; California,4915,571,22,34,101607.0,19878.0,432,225,4915,2557,1863,50,0.0878942014242116,0.004476093591047813,0.5202441505595117,0.3790437436419125,0.01017293997965412,0.11617497456765005,0.5208333333333334,1.5454545454545454,-0.05313964158259166
06073019601,Census Tract 196.01; San Diego County; California,6887,1241,76,97,112981.0,42921.0,571,355,6887,3287,2286,39,0.08290983011470887,0.011035283868157398,0.47727602729780744,0.33192972266589227,0.005662843037607086,0.18019456947872803,0.6217162872154116,1.2763157894736843,-0.07592211701131872
