GEOID,NAME,intersects_study_bbox,area_km2,n_stops_in_bbox,n_stops_mts,n_stops_nctd,n_route_directions,n_route_directions_with_headway,min_route_headway_min,mean_route_headway_min,median_route_headway_min,dist_nearest_stop_m,poverty_rate,disadvantage_z,rel_moe_pop,B01003_001E
06073013319,133.19,True,7.66332701912888,5,5,0,4,3,19.0,27.666666666666668,32.0,796.6955992986306,0.0417154909772674,-0.4443210695475888,0.1905319896883056,8534
06073013320,133.20,True,7.9943300168207525,0,0,0,0,0,,,,2578.303389504513,0.0353284671532846,-0.4090360707420991,0.1270072992700729,6850
06073013321,133.21,True,1.941352262295131,0,0,0,0,0,,,,877.8869287118034,0.0933731343283582,-0.4280556418546267,0.1443582089552239,8375
06073013322,133.22,True,1.5094554067241523,4,4,0,2,2,11.5,15.25,15.25,502.36027191167733,0.0056595559425337,-0.9743829013259124,0.1580322159338267,4594
06073013323,133.23,True,1.9782583804573806,4,4,0,3,3,12.0,14.666666666666666,13.0,681.7161180838544,0.0441996653653095,-0.8123337134235878,0.1670384829894032,7172
06073013324,133.24,True,0.40477975773546276,4,4,0,2,1,8.0,8.0,8.0,285.11589245752816,0.0012771392081736,-0.6604257501911861,0.1187739463601532,2349
06073013325,133.25,True,1.018898823787248,4,4,0,2,1,13.0,13.0,13.0,74.2796312682688,0.1256072172102706,0.3590157259526856,0.1467730742539902,5764
06073013326,133.26,True,1.547511197976818,7,7,0,2,2,13.0,15.5,15.5,321.0486168340359,0.0090673575129533,-1.0578123052297332,0.3621761658031088,3860
06073013327,133.27,True,1.596132317669862,14,14,0,3,3,11.5,15.166666666666666,16.0,425.5665590412411,0.0844300119637668,-0.1551772953072747,0.2338061869765852,5851
06073013401,134.01,True,2.250004422363679,2,2,0,1,1,10.0,10.0,10.0,675.2103013022659,0.0612419700214132,-0.4050124068662324,0.1644539614561027,4670
06073013409,134.09,True,2.727183567876475,4,4,0,1,1,8.0,8.0,8.0,551.5750507650318,0.0506142506142506,-0.2661536372552042,0.1059787059787059,6105
06073013411,134.11,True,4.772598776389739,3,3,0,1,1,12.0,12.0,12.0,904.4145633774012,0.0427862753203803,-0.6658585014237673,0.0952873088052914,4838
06073013412,134.12,True,4.695780040610126,9,9,0,2,2,12.0,17.5,17.5,878.0004186718905,0.0374734402163415,-0.3723106065078605,0.1145451033417036,5177
06073013414,134.14,True,2.8689526958196567,3,3,0,1,1,8.0,8.0,8.0,811.9614345604439,0.0704095112285336,-0.3703409510184549,0.1611624834874504,7570
06073013415,134.15,True,1.1606097424991342,8,8,0,8,8,8.0,17.9375,12.5,406.84515164910687,0.0026720106880427,-0.7586068985789111,0.1329325317301269,1497
06073013416,134.16,True,2.20563673840224,9,9,0,5,5,12.0,20.2,13.0,190.12014347776477,0.0231240081614146,-0.5571530847711564,0.1548401722965314,4411
06073013417,134.17,True,2.013808569311525,1,1,0,1,1,32.0,32.0,32.0,573.7573806453452,0.0397196261682243,-0.6186156911987125,0.1411214953271028,2140
06073013418,134.18,True,1.8122423306796247,2,2,0,1,1,32.0,32.0,32.0,620.2035915730601,0.121893088185223,0.3245680449637392,0.1292134831460674,5874
06073013420,134.20,True,1.9333130969019687,5,5,0,1,1,12.0,12.0,12.0,439.47376522299584,0.0911930043722673,-0.1537957845856626,0.136789506558401,3202
06073013421,134.21,True,2.4764050277458125,6,6,0,2,2,12.0,17.5,17.5,951.7010459305812,0.069199128962013,-0.4668753284260155,0.125090733123639,4133
06073013422,134.22,True,5.669812847927377,0,0,0,0,0,,,,2588.5260328096338,0.0375029670068834,-0.6342239823182487,0.1623546166627106,4213
06073013423,134.23,True,15.54043253556132,1,1,0,1,1,32.0,32.0,32.0,2500.1360935410235,0.0141779788838612,-0.5916791264801161,0.0947209653092006,3315
06073013424,134.24,True,2.8910826539174725,14,14,0,2,2,32.0,32.0,32.0,52.498239001526436,0.0294869866105009,-0.7768484882870424,0.255904919512562,6647
06073013425,134.25,True,2.96378303765064,0,0,0,0,0,,,,1843.5477731832157,0.0256668344237544,-1.05250743222512,0.1680926019124308,1987
06073013503,135.03,True,2.7611672324766925,9,9,0,1,1,30.0,30.0,30.0,814.8950847967751,0.1199933244325767,0.1213423618252318,0.1358477970627503,5992
06073013504,135.04,True,2.199017404707549,5,5,0,2,2,20.0,25.0,25.0,773.3220576635523,0.0253069406163868,-0.6377479297244611,0.1618641944374843,3991
06073013505,135.05,True,2.724975880943531,15,15,0,2,2,20.0,24.75,24.75,447.7850432967293,0.1383658372562206,0.1072896174262101,0.1627437794216543,5948
06073013506,135.06,True,6.813643531069165,7,7,0,3,3,25.0,28.166666666666668,29.5,849.7066789652758,0.1316397228637413,0.0785676270225487,0.0921478060046189,4330
06073013601,136.01,True,3.2413302754070057,5,5,0,1,1,29.5,29.5,29.5,731.0605913663408,0.0721461187214611,0.1080756399289191,0.1393607305936073,5475
06073013604,136.04,True,3.5973602511882254,5,5,0,1,1,30.0,30.0,30.0,892.4460877759002,0.0523208135148433,-0.2073476916739647,0.1220272265048384,6097
06073013605,136.05,True,5.806827745256511,1,1,0,1,1,30.0,30.0,30.0,1568.7446479911819,0.035793827553293,-0.696758417240488,0.1339484568883232,6286
06073013607,136.07,True,2.536124517189868,8,8,0,6,6,20.0,31.416666666666668,27.5,606.6968350462123,0.0460669274228596,-0.0185375208672137,0.236418948283355,2301
06073013608,136.08,True,1.2331337496471928,4,4,0,1,1,30.0,30.0,30.0,575.2487892113347,0.188611182684875,1.301076935118725,0.1234217985055398,3881
06073013701,137.01,True,2.280985203808402,8,8,0,2,2,29.5,29.75,29.75,796.1915366094707,0.0823234433765148,0.2254371234249152,0.0944421228583368,2393
06073013702,137.02,True,2.456813651134217,4,4,0,1,1,60.0,60.0,60.0,729.3797738715175,0.095440280598117,-0.0094160918945048,0.1353147498615469,5417
06073013801,138.01,True,2.2898960155541737,8,8,0,3,3,29.5,39.833333333333336,30.0,501.4742479216982,0.1819992756247736,0.8484483295513486,0.199203187250996,5522
06073013802,138.02,True,0.707855342111439,4,4,0,2,2,20.0,40.0,40.0,373.3486938223743,0.1100889297761422,0.2681715865296701,0.0788101809260962,3261
06073013903,139.03,True,3.7668636446181654,6,6,0,1,1,25.0,25.0,25.0,658.3578730197685,0.0532077393075356,-0.0374713519008668,0.1165987780040733,3928
06073013905,139.05,True,2.2047572214149596,0,0,0,0,0,,,,1092.3367329059845,0.0326453243470935,-0.5517812985017226,0.1781802864363942,4748
06073013906,139.06,True,1.783931212545633,7,7,0,2,2,20.0,40.0,40.0,425.64152955761324,0.1863799283154122,0.9907194372059428,0.1529271206690561,5022
06073013907,139.07,True,1.3399867030417072,0,0,0,0,0,,,,612.6578213353429,0.171059709521248,0.759057382672684,0.1253362022592792,3718
06073013908,139.08,True,1.1289291212053267,12,12,0,8,8,11.0,27.5,18.0,381.6096975316774,0.0917009436244858,0.2512046223520925,0.1253326881200096,4133
06073013909,139.09,True,1.080046586043945,4,4,0,1,1,20.0,20.0,20.0,404.30201764821777,0.0818965517241379,0.1310163528645237,0.2208538587848932,4872
06073014001,140.01,True,1.8612662161503124,9,9,0,3,3,15.0,18.666666666666668,16.0,266.8832700095691,0.1190758293838862,0.3460734112574626,0.1309241706161137,5064
06073014002,140.02,True,2.117232541178339,11,11,0,3,3,16.0,33.666666666666664,25.0,492.452203550135,0.1149564375605033,0.4445408932407501,0.1665053242981607,4132
06073014101,141.01,True,1.3432944233266257,5,5,0,2,2,15.0,15.0,15.0,596.953308574511,0.0412345679012345,-0.0920898069681972,0.1204938271604938,4050
06073014102,141.02,True,1.197737367633882,8,8,0,1,1,24.0,24.0,24.0,392.54107589203966,0.1122327790973871,0.1603952856387773,0.1469714964370546,3368
06073014200,142,True,2.273162431911885,14,14,0,3,3,15.0,34.0,30.0,56.45395131954923,0.0997631322279504,-0.0409172061192856,0.1021318099484464,7177
06073014300,143,True,1.1546903857224113,2,2,0,2,2,30.0,43.5,43.5,156.2429527994942,0.1095343680709534,0.2171949037373778,0.1345898004434589,4510
06073014400,144,True,1.699742027995468,23,23,0,8,8,15.0,24.125,18.0,93.7454349165724,0.1450777202072538,1.2870415559639583,0.1119621536382068,4439
06073014500,145,True,1.1728220420512148,3,3,0,1,1,24.0,24.0,24.0,622.6771622730619,0.1239114207514307,0.2804126477842178,0.1779049514804677,4019
06073014601,146.01,True,1.4545004485321484,16,16,0,6,6,15.0,17.166666666666668,15.0,144.2263651905681,0.1739130434782608,1.4322255009495288,0.1126760563380281,4899
06073014602,146.02,True,2.730703885256177,7,7,0,6,6,15.0,34.916666666666664,29.75,778.6575638674093,0.0262264150943396,-0.4852283546574503,0.1056603773584905,5300
06073014701,147.01,True,1.1138733245588799,3,3,0,2,2,15.0,17.0,17.0,477.5960322191589,0.099242833964305,0.224066236665076,0.1471065440778799,3698
06073014702,147.02,True,1.4147839489368434,7,7,0,1,1,19.0,19.0,19.0,532.4179187868913,0.0204657727593507,-0.2344955751996298,0.1604328393319219,4251
06073014803,148.03,True,1.864206396999245,7,7,0,1,1,15.0,15.0,15.0,564.8502122709044,0.109094982078853,0.836729538977782,0.101926523297491,4464
06073014804,148.04,True,1.2736881904606305,7,7,0,3,3,28.0,49.333333333333336,60.0,434.7066018916902,0.0721793973370707,0.1545046256592221,0.1427236626956318,4281
06073014805,148.05,True,1.297580776419914,7,7,0,3,3,28.0,49.333333333333336,60.0,324.1504356116246,0.1259187620889748,0.373656241556191,0.116247582205029,5170
06073014806,148.06,True,0.9075783919529891,7,7,0,5,5,15.0,33.0,15.0,347.43588573914496,0.266266582438408,1.7031426278504078,0.2169930511686671,3166
06073014901,149.01,True,1.716387716863796,1,1,0,2,2,29.5,44.75,44.75,733.9873134891293,0.1042439225381128,0.5513445724253406,0.1316440049443757,4854
06073014902,149.02,True,1.5510803877507142,14,14,0,2,2,19.0,21.5,21.5,174.00592543062166,0.0492676431424767,0.6153118105030085,0.099866844207723,3004
06073015001,150.01,True,1.7170628471731137,1,1,0,1,1,15.0,15.0,15.0,582.4467542302172,0.2707120465741155,0.991760484790771,0.2966860725481415,4466
06073015002,150.02,True,1.383433049167093,12,12,0,8,8,15.0,18.25,15.0,232.11265602983767,0.1773296244784422,1.3737802554344858,0.1888038942976356,2876
06073015100,151,True,2.1302516018726694,0,0,0,0,0,,,,780.4199976358819,0.0530686651812841,-0.1611374187288977,0.147457970427385,4937
06073015200,152,True,4.292046280401476,0,0,0,0,0,,,,1414.1240023659045,0.0194690265486725,-0.7550886123723348,0.1140328697850821,3955
06073015301,153.01,True,0.6534937204386219,4,4,0,3,3,21.0,32.0,30.0,395.6382232804206,0.2536897800055694,1.2622323184885635,0.1732108047897521,3591
06073015302,153.02,True,3.3943486136687078,2,2,0,1,1,45.0,45.0,45.0,662.0534288390534,0.045638489208633,-0.3057462192411356,0.1094874100719424,4448
06073015403,154.03,True,3.0707651437087775,0,0,0,0,0,,,,1615.000157023571,0.0237037037037037,-0.7109211394782168,0.1022222222222222,2700
06073015405,154.05,True,4.699585839273509,4,4,0,1,1,30.0,30.0,30.0,926.7612851082296,0.0327259862020166,-0.4603794864378299,0.1015390058376083,5653
06073015406,154.06,True,6.075196241866112,0,0,0,0,0,,,,2754.3347999937387,0.0593607305936073,-0.6067528265136214,0.1742770167427701,2628
06073015407,154.07,True,0.8267094540440353,4,4,0,2,2,21.0,25.5,25.5,401.51069194662426,0.3054866280672732,1.7308304317743184,0.1246208988144472,3627
06073015408,154.08,True,2.775553429282155,7,7,0,2,2,21.0,25.5,25.5,767.47905356235,0.0713416118821524,-0.0006149076544439,0.2018504991477964,4107
06073015501,155.01,True,32.93294339156247,16,16,0,2,1,60.0,60.0,60.0,3152.614874521591,0.0377392237524593,-0.3644676746291842,0.0946163477016633,5591
06073015502,155.02,True,25.867673007391442,1,1,0,1,0,,,,4641.359449176079,0.059347181008902,-0.416784142761808,0.1371579294427959,3033
06073015601,156.01,True,1.6230584636468333,4,4,0,2,2,15.0,18.0,18.0,359.3909043057028,0.1669485791610284,0.7630058195122041,0.1277063599458728,5912
06073015602,156.02,True,4.287573492343373,0,0,0,0,0,,,,1986.8174200040585,0.138243831640058,-0.1146100140432484,0.1317126269956458,2756
06073015701,157.01,True,0.9613403937753767,11,11,0,4,3,15.0,23.333333333333332,25.0,294.39597931098774,0.3377868594781515,1.8921617128475516,0.1963219113486325,6362
06073015704,157.04,True,0.9426687748245731,11,11,0,5,4,15.0,22.75,23.0,348.22689337321236,0.2257928118393234,1.2602012941591825,0.179492600422833,4730
06073015705,157.05,True,0.41311652841003454,3,3,0,4,3,15.0,23.333333333333332,25.0,392.77000317414286,0.1946135831381733,0.8167291168562051,0.1613583138173302,4270
06073015706,157.06,True,0.27173447539122425,3,3,0,4,3,15.0,23.333333333333332,25.0,403.81231144558654,0.2971383771070168,2.0441625413794973,0.2183457467659741,2551
06073015801,158.01,True,0.6273606135692458,3,3,0,2,1,15.0,15.0,15.0,245.03488747098257,0.1643423571233251,1.5315309128036578,0.2097347552638775,3657
06073015802,158.02,True,0.9426960495262883,15,15,0,7,5,15.0,26.0,25.0,229.01186835987497,0.1999532273152479,1.3147286951038497,0.1426566884939195,4276
06073015901,159.01,True,0.38847118190545005,5,5,0,7,5,15.0,26.0,25.0,312.6639161090793,0.238336443615036,1.601722001496528,0.1604905358571047,3751
06073015902,159.02,True,1.1069487489697152,5,5,0,3,3,21.0,32.0,30.0,250.51246890712184,0.2167433302667893,1.5623835838708733,0.1495860165593376,5435
06073016000,160,True,1.8649278102750795,17,17,0,29,23,15.0,24.52173913043478,23.0,542.6537641081084,0.1906976744186046,0.6025788828899947,0.1551797040169133,2365
06073016100,161,True,2.8328376258853853,5,5,0,1,1,16.5,16.5,16.5,550.4438632585944,0.0747036805988771,-0.2209396495088069,0.1338116032439176,6412
06073016201,162.01,True,4.753994391830776,3,3,0,1,1,23.0,23.0,23.0,1197.1949357873125,0.0756796473181484,-0.3382445316645566,0.1015797207935341,5444
06073016202,162.02,True,6.688650274300376,25,25,0,22,16,15.0,26.8125,25.0,845.4388108619386,0.1463165944430283,0.9693094942072786,0.1758858016823859,3923
06073016301,163.01,True,1.066973633019197,7,7,0,4,4,15.0,24.5,26.5,265.1133924685136,0.2290216946377404,1.4699946024291126,0.1281211625051166,4886
06073016302,163.02,True,1.1908745572973707,6,6,0,3,3,15.0,22.666666666666668,25.0,412.7216168448251,0.274896265560166,1.2748493159196144,0.1405601659751037,5784
06073016401,164.01,True,2.3464669559960076,11,11,0,6,4,15.0,23.5,24.5,702.934780863518,0.0763401109057301,0.0007711493713854,0.1146025878003696,5410
06073016403,164.03,True,5.371820879813762,5,5,0,6,5,15.0,21.8,21.0,990.929887315817,0.1088798820928518,0.5169589370936247,0.2008106116433309,5428
06073016404,164.04,True,0.636984826532117,6,6,0,6,4,21.0,26.0,26.5,220.78934430656736,0.3514173998044966,1.7826186882910848,0.1185239491691104,4092
06073016502,165.02,True,2.102969611981864,8,8,0,3,3,21.0,28.0,26.0,707.2943207824313,0.2246701518546178,0.9799097763752442,0.1352999751058003,8034
06073016503,165.03,True,0.6760513890920423,7,7,0,1,1,34.0,34.0,34.0,315.5143145442951,0.0729379686434901,0.0067644456029936,0.1520109066121336,2934
06073016504,165.04,True,1.307294795498471,15,15,0,4,4,21.0,29.5,30.0,497.98449085105057,0.1833976833976834,1.3668193187074669,0.1725571725571725,6734
06073016606,166.06,True,2.750372681319298,9,9,0,1,1,60.0,60.0,60.0,671.1730192084698,0.0129334067143643,-0.5462945062989256,0.1529994496422674,3634
06073016607,166.07,True,4.10121164797117,0,0,0,0,0,,,,966.1169606184616,0.0781117096682733,-0.279681910576265,0.0901616104337964,7054
06073016608,166.08,True,2.5033016710513123,0,0,0,0,0,,,,951.9690463423585,0.0831443688586545,-0.2747826600925336,0.1368102796674225,2646
06073016609,166.09,True,4.769974243897512,5,5,0,1,1,42.5,42.5,42.5,1037.83348680942,0.0711036225779275,-0.1673953403666839,0.1059814658803706,5935
06073016610,166.10,True,1.3448902938851126,5,5,0,1,1,42.5,42.5,42.5,263.78413617123834,0.1195175438596491,0.3188217599351985,0.1802631578947368,4560
06073016613,166.13,True,0.8354335104058698,6,6,0,1,1,60.0,60.0,60.0,318.34200554869807,0.0206291903042805,-0.4441754897742713,0.1521402784940691,1939
06073016614,166.14,True,2.1767181877083543,5,5,0,1,1,60.0,60.0,60.0,564.9317886554634,0.1499741868869385,0.2145126677635442,0.1104801239029426,3874
06073016615,166.15,True,2.407026242006719,16,16,0,6,6,15.0,33.916666666666664,35.5,580.1773932471152,0.0486629727776439,-0.3309247795888757,0.1125030113225728,4151
06073016616,166.16,True,2.446477843707892,1,1,0,1,1,60.0,60.0,60.0,767.7147109912484,0.0397928590896702,-0.0066040330777445,0.1087489779231398,3669
06073016617,166.17,True,1.7653494142497073,6,6,0,2,2,34.0,35.5,35.5,360.8092938736159,0.2229419703103913,1.6332731151919184,0.1241565452091768,3705
06073016618,166.18,True,1.0757492537752287,0,0,0,0,0,,,,426.6763240857501,0.0331291759465478,-0.1848497943957825,0.1461581291759465,3592
06073016619,166.19,True,4.749563220112981,1,1,0,4,4,15.0,20.625,19.75,1003.5405797710355,0.0949423247559893,0.2822476127506625,0.1162377994676131,4508
06073016620,166.20,True,0.9234601539027834,0,0,0,0,0,,,,521.9254669363739,0.0524375256042605,-0.1922334340573847,0.1470708725931995,2441
06073016621,166.21,True,6.058902128893956,0,0,0,0,0,,,,1616.977173422994,0.1053149606299212,-0.3309521700266726,0.1173720472440944,4064
06073016703,167.03,True,1.5523240488049437,0,0,0,0,0,,,,1609.428933177912,0.0586068318821165,-0.1744987885351011,0.2886805090421969,2986
06073016704,167.04,True,4.682579097040696,8,8,0,3,3,26.0,32.333333333333336,34.0,826.2158549010466,0.0678235527884488,-0.1666813967325826,0.1626705523910451,7549
06073016705,167.05,True,1.4973674016268457,14,14,0,2,2,15.0,20.5,20.5,88.38591979519626,0.0815450643776824,0.6579170538723962,0.1312078479460453,4893
06073016706,167.06,True,1.8448032398299294,3,3,0,1,1,26.0,26.0,26.0,431.6467273634249,0.1808362369337979,0.5588419435513551,0.1303135888501742,2870
06073016804,168.04,True,4.328146412297018,7,7,0,6,2,15.0,20.5,20.5,692.5829181737539,0.1219813545995731,0.2822034322060181,0.168482533977311,8903
06073016806,168.06,True,1.5263188972553061,6,6,0,1,1,15.0,15.0,15.0,451.8774964163327,0.1222435282837967,0.283347802114306,0.1287152444870565,4172
06073016807,168.07,True,5.274899066720705,8,8,0,2,2,15.0,21.5,21.5,1221.6442450221437,0.0874589466001703,-0.1242305862556885,0.1384259822406033,8221
06073016809,168.09,True,5.652083572794384,18,18,0,4,3,28.0,39.333333333333336,30.0,841.2986256609212,0.1547210687849792,0.7706394427055621,0.0933381476800866,5539
06073016810,168.10,True,2.305502538502927,0,0,0,0,0,,,,1489.8598333716077,0.0674496644295302,-0.5151637120896008,0.0942953020134228,2980
06073016811,168.11,True,3.2882229034851864,9,9,0,1,0,,,,763.3052249929091,0.0758909853249475,-0.0611581605350981,0.1440251572327044,4770
06073016812,168.12,True,22.02381511281063,10,10,0,2,1,60.0,60.0,60.0,1746.8859778099766,0.079126387397064,0.5394228101475349,0.1500179018976011,2793
06073016813,168.13,True,9.159002052319941,1,1,0,1,0,,,,1335.6336719579715,0.0958320657134164,-0.0140039184687859,0.0830544569516276,3287
06073016901,169.01,True,43.27885164728918,0,0,0,0,0,,,,4486.114779832527,0.0410958904109589,-0.2117876031814531,0.1880448318804483,7227
06073016902,169.02,True,124.63575348039453,0,0,0,0,0,,,,7818.8050399115955,0.0956158663883089,-0.173575413070717,0.1281837160751565,2395
06073017006,170.06,True,2.5730623828826698,2,2,0,1,1,20.5,20.5,20.5,701.0875496441806,0.0672059738643435,-0.6742525658875341,0.1695706285003111,3214
06073017009,170.09,True,3.491216488064386,11,11,0,2,2,20.0,20.25,20.25,712.2538605598425,0.0157209530827806,-0.3039780824040523,0.1048882338491771,4071
06073017010,170.10,True,15.261566293401946,0,0,0,0,0,,,,3702.39929771459,0.028459273797841,-1.1050237344476292,0.1122015047432123,3057
06073017014,170.14,True,2.0067909661051675,7,7,0,1,1,20.0,20.0,20.0,447.2094010055132,0.0846094946401225,1.0840638107956064,0.1424196018376722,2612
06073017018,170.18,True,1.8310458919846873,12,12,0,1,1,15.0,15.0,15.0,239.445524568817,0.0671659255792183,-0.039456335130557,0.1638193306810203,4273
06073017020,170.20,True,28.764705204973886,0,0,0,0,0,,,,5077.673442628385,0.052721503539175,-0.7797609387928404,0.1034903587991213,4097
06073017021,170.21,True,32.433001126045774,3,3,0,1,1,20.0,20.0,20.0,3181.236465214457,0.072180916976456,-0.946724581289545,0.2648698884758364,3228
06073017022,170.22,True,4.476890710722636,14,14,0,2,2,30.0,31.0,31.0,396.83685778357454,0.0229035166816952,-0.3744746091479123,0.0982867448151487,5545
06073017031,170.31,True,1.0585256818933872,7,7,0,2,2,20.0,20.25,20.25,281.56599378884385,0.0318748188930744,-0.6634904580306938,0.0712836858881483,3451
06073017033,170.33,True,9.222751414273338,2,2,0,1,1,10.0,10.0,10.0,2090.7171676349744,0.028481565612441,-0.905696051577892,0.1375152891839944,5723
06073017034,170.34,True,2.6689035991871246,1,1,0,1,1,10.0,10.0,10.0,1150.9982182881351,0.0235497835497835,-0.4361109961136871,0.1535930735930736,5775
06073017035,170.35,True,2.335761683006548,6,6,0,1,1,10.0,10.0,10.0,587.6940824054891,0.1655901350557839,0.5112256329603836,0.1218438050499119,3406
06073017036,170.36,True,0.9908088577510697,1,1,0,1,1,10.0,10.0,10.0,693.9167101009923,0.0320748412963581,-0.414044510446814,0.1256264617440695,2993
06073017037,170.37,True,3.1799545853890328,3,3,0,1,1,10.0,10.0,10.0,1077.5505320682826,0.0742592592592592,-0.2074390103382829,0.1016666666666666,5400
06073017039,170.39,True,4.79289223646305,12,12,0,6,5,14.0,24.5,24.5,794.7166798048152,0.0597639324667563,-0.2949077523529294,0.1296877334528612,6693
06073017040,170.40,True,2.9523547297423116,14,14,0,2,2,20.5,22.5,22.5,512.4057362245766,0.0598952402641767,-0.5695964393914469,0.115918925074015,4391
06073017041,170.41,True,3.10833932024868,14,14,0,3,3,20.5,23.0,24.0,728.7496584452995,0.0187818149903457,-0.6791658258692354,0.0907495172898016,5697
06073017043,170.43,True,3.035944747926171,1,1,0,1,1,32.0,32.0,32.0,1386.358581573783,0.0484655374811336,-0.7896012683622402,0.1407009894348482,5963
06073017044,170.44,True,2.414943052373209,0,0,0,0,0,,,,1912.7447840478426,0.0281160458452722,-1.0560160648228156,0.1040472779369627,5584
06073017045,170.45,True,1.9501876675844574,0,0,0,0,0,,,,2088.7177956828186,0.0197715289982425,-1.338082440507062,0.0922671353251318,2276
06073017046,170.46,True,3.775969640896549,2,2,0,1,1,32.0,32.0,32.0,1559.3105572968982,0.0347330222913426,-0.879154538632851,0.1246759979263867,3858
06073017047,170.47,True,2.128993638731628,0,0,0,0,0,,,,2774.733121555573,0.0066666666666666,-0.9993616840236552,0.1315555555555555,4500
06073017048,170.48,True,3.7823360608393553,9,9,0,2,2,20.0,22.0,22.0,830.2795313463663,0.0775354242954943,0.0539620975986151,0.0839038369686355,6281
06073017049,170.49,True,10.807638223095779,0,0,0,0,0,,,,1755.9497979422558,0.0912996777658431,0.1094565783484378,0.1149301825993555,2793
06073017050,170.50,True,4.9735083671363105,19,19,0,2,2,20.0,22.25,22.25,692.326571589558,0.1159567275185936,0.1427511921001069,0.1541582150101419,2958
06073017051,170.51,True,2.484500967184825,5,5,0,2,2,20.0,20.25,20.25,792.4594231640058,0.0417618948680656,-0.4835676728529923,0.1394140868481196,4813
06073017052,170.52,True,2.197846455401578,1,1,0,1,1,15.0,15.0,15.0,1079.7129565420378,0.0048770575086364,-0.3474992763935903,0.1333062385693964,4921
06073017053,170.53,True,5.31538915045821,3,3,0,1,1,20.5,20.5,20.5,836.4547383036112,0.0157309465690263,-1.263306414081108,0.1027935991320857,3687
06073017054,170.54,True,6.7259688247079925,9,9,0,1,1,20.5,20.5,20.5,1137.6126477136845,0.0272306901866758,-0.5728276018907468,0.1298167494433978,5839
06073017055,170.55,True,2.060657900457132,4,4,0,1,1,15.0,15.0,15.0,471.0624083283413,0.0174707166964462,-0.8229135681494771,0.122295016875124,5037
06073017056,170.56,True,2.783401438099574,7,7,0,2,2,10.0,12.5,12.5,119.44117050310439,0.0731312196250867,0.078609783690801,0.1090025457070122,4321
06073017057,170.57,True,2.9872304945925983,5,5,0,1,1,20.5,20.5,20.5,796.0420136372726,0.0420255807883059,-0.7305858693136492,0.1861132863482119,3831
06073017058,170.58,True,1.7812349407239905,7,7,0,2,2,20.0,20.25,20.25,850.9223007151279,0.0543884220354808,-0.5139061588419717,0.1925770308123249,4284
06073017059,170.59,True,2.1412590127947175,0,0,0,0,0,,,,1360.6609683150684,0.0966266437964551,0.173702447949139,0.1406518010291595,3498
06073017060,170.60,True,4.160552320011414,0,0,0,0,0,,,,2912.770961243554,0.0940409683426443,-0.0918491613084003,0.2225325884543761,3222
06073017061,170.61,True,18.000061789948855,3,0,3,1,1,59.5,59.5,59.5,3832.0712330215506,0.0899550224887556,-0.3260487373764227,0.2530734632683658,3335
06073017062,170.62,True,12.643220695563736,0,0,0,0,0,,,,3565.5678755531376,0.0259244372990353,-1.4566319352341128,0.1471061093247588,4976
06073017063,170.63,True,1.7449753939674981,0,0,0,0,0,,,,690.8026589259571,0.024390243902439,-0.3331167423083012,0.1401288541187298,4346
06073017064,170.64,True,1.8723779598217174,0,0,0,0,0,,,,2745.1959215202623,0.0073961023714486,-1.2173349478898543,0.3348203803709791,8518
06073017065,170.65,True,4.676709264040846,0,0,0,0,0,,,,3843.7238378523775,0.0353876739562624,-0.9403079765113778,0.1829025844930417,10060
06073017066,170.66,True,26.373540856183354,0,0,0,0,0,,,,2834.7748525077345,0.1012025901942645,-0.7607785143181669,0.1124884366327474,5405
06073017067,170.67,True,2.4558007780552207,6,6,0,1,1,24.0,24.0,24.0,703.8594275561509,0.0760193503800967,-0.9383274507289856,0.096060815480304,2894
06073017068,170.68,True,3.2549887271735347,2,2,0,1,1,24.0,24.0,24.0,701.428542825043,0.0453969594594594,-0.5212913746852169,0.1328125,4736
06073017069,170.69,True,0.9842880099022134,3,3,0,1,1,15.0,15.0,15.0,449.0457647848828,0.0196833547282841,-0.9813042739718671,0.1420624732563115,2337
06073017070,170.70,True,2.618021179155771,0,0,0,0,0,,,,2261.6972553081523,0.0477264186396091,-0.8711906467544731,0.0948891394212702,5322
06073017071,170.71,True,6.407419157614105,20,20,0,8,7,10.0,19.928571428571427,20.0,456.0082347715046,0.0111212397447584,-1.1234208374118788,0.2258887876025524,5485
06073017104,171.04,True,2.1951335081730554,6,0,6,1,1,126.0,126.0,126.0,548.2318392286102,0.0570971184631803,-0.2871714216699007,0.1237993596584845,3748
06073017106,171.06,True,30.310246021842516,11,0,11,2,2,59.5,59.75,59.75,1150.0131804822586,0.0332486723620411,-1.4013116350124744,0.1431540060032325,4331
06073017107,171.07,True,1.8878373745446513,6,0,6,3,3,29.0,62.666666666666664,33.0,610.1606599618971,0.0499046408137317,-1.0272033705482837,0.1675143038779402,3146
06073017108,171.08,True,2.0998857450008104,6,0,6,3,3,29.0,62.666666666666664,33.0,703.9039942467174,0.0546586715867158,-0.545293116709581,0.1053966789667896,4336
06073017109,171.09,True,4.415563364921992,16,0,16,4,3,30.0,63.0,33.0,151.22987535942374,0.01375,-1.481225150046203,0.08921875,6400
06073017111,171.11,True,23.316363080064754,7,0,7,2,1,60.0,60.0,60.0,1834.0653495312895,0.0189770886368896,-1.1383090724314997,0.3133533904188845,4321
