GEOID,NAME,intersects_study_bbox,area_km2,n_osm_walk_edges,walk_edge_length_m,walk_edge_length_km,walk_edge_density_km_per_km2,disadvantage_z,poverty_rate,n_stops_in_bbox
06073015601,156.01,True,1.6230584636468333,864,59639.36381139138,59.63936381139138,36.7450496375764,0.7630058195122041,0.1669485791610284,4
06073015602,156.02,True,4.287573492343373,912,79765.87027111689,79.76587027111688,18.603965719435596,-0.1146100140432484,0.138243831640058,0
06073015701,157.01,True,0.9613403937753767,1286,51858.39408991336,51.85839408991336,53.94384177102455,1.892161712847552,0.3377868594781515,11
06073015704,157.04,True,0.9426687748245731,750,38052.77781758294,38.052777817582935,40.36707148241375,1.2602012941591825,0.2257928118393234,11
06073015705,157.05,True,0.41311652841003454,472,22220.402597017855,22.220402597017856,53.78725146277184,0.8167291168562051,0.1946135831381733,3
06073015706,157.06,True,0.27173447539122425,300,15966.300337921713,15.966300337921714,58.7569917837424,2.0441625413794973,0.2971383771070168,3
06073015801,158.01,True,0.6273606135692458,788,39246.650381607375,39.246650381607374,62.5583588334008,1.5315309128036578,0.1643423571233251,3
06073015802,158.02,True,0.9426960495262883,1202,53609.44533781108,53.609445337811074,56.86821893944524,1.3147286951038497,0.1999532273152479,15
06073015901,159.01,True,0.38847118190545005,602,24183.53191869859,24.18353191869859,62.25309120763717,1.601722001496528,0.238336443615036,5
06073015902,159.02,True,1.1069487489697152,704,42458.60750822528,42.45860750822528,38.356434792255136,1.5623835838708733,0.2167433302667893,5
06073016000,160,True,1.8649278102750795,1020,64844.40244477986,64.84440244477986,34.77046247447788,0.6025788828899947,0.1906976744186046,17
06073016100,161,True,2.8328376258853853,956,86308.02889697284,86.30802889697284,30.46698762693743,-0.2209396495088069,0.0747036805988771,5
06073016201,162.01,True,4.753994391830776,1188,108085.97524898576,108.08597524898576,22.735823044873545,-0.3382445316645566,0.0756796473181484,3
06073016202,162.02,True,6.688650274300376,5248,280739.6099695625,280.7396099695625,41.97253533321077,0.9693094942072786,0.1463165944430283,25
06073016301,163.01,True,1.066973633019197,816,42628.07032635645,42.62807032635645,39.952318414591495,1.4699946024291126,0.2290216946377404,7
06073016302,163.02,True,1.1908745572973707,942,45862.96823022773,45.86296823022773,38.51200611281125,1.2748493159196144,0.274896265560166,6
06073016401,164.01,True,2.3464669559960076,1302,79994.64045170044,79.99464045170045,34.091526517041885,0.0007711493713854,0.0763401109057301,11
06073016403,164.03,True,5.371820879813762,894,78168.6409393123,78.1686409393123,14.551609721957513,0.5169589370936247,0.1088798820928518,5
06073016404,164.04,True,0.636984826532117,632,29297.53431422633,29.29753431422633,45.99408509262055,1.7826186882910848,0.3514173998044966,6
06073016502,165.02,True,2.102969611981864,1320,75613.58240236051,75.6135824023605,35.95562293032915,0.9799097763752442,0.2246701518546178,8
06073016503,165.03,True,0.6760513890920423,188,17983.12490825255,17.98312490825255,26.600233648516625,0.0067644456029936,0.0729379686434901,7
06073016504,165.04,True,1.307294795498471,928,52908.43720945283,52.90843720945283,40.47169574271797,1.3668193187074669,0.1833976833976834,15
06073016606,166.06,True,2.750372681319298,906,66342.88446318405,66.34288446318405,24.121416313428735,-0.5462945062989256,0.0129334067143643,9
06073016607,166.07,True,4.10121164797117,1558,122863.05552175044,122.86305552175044,29.95774567804361,-0.279681910576265,0.0781117096682733,0
06073016608,166.08,True,2.5033016710513123,314,27930.207697891394,27.930207697891394,11.157347922099031,-0.2747826600925336,0.0831443688586545,0
06073016609,166.09,True,4.769974243897512,772,97389.38586907912,97.38938586907912,20.4171722716689,-0.1673953403666839,0.0711036225779275,5
06073016610,166.10,True,1.3448902938851126,458,43073.15192378635,43.07315192378635,32.02726060231785,0.3188217599351985,0.1195175438596491,5
06073016613,166.13,True,0.8354335104058698,466,37405.40032016147,37.40540032016147,44.773641294313414,-0.4441754897742713,0.0206291903042805,6
06073016614,166.14,True,2.1767181877083543,2112,105432.90743628198,105.43290743628198,48.436636415153764,0.2145126677635442,0.1499741868869385,5
06073016615,166.15,True,2.407026242006719,2270,116260.5677558448,116.26056775584479,48.30049865136462,-0.3309247795888757,0.0486629727776439,16
06073016616,166.16,True,2.446477843707892,1490,83474.99492576529,83.47499492576529,34.12047860578629,-0.0066040330777445,0.0397928590896702,1
06073016617,166.17,True,1.7653494142497073,1520,72458.87884477775,72.45887884477774,41.045063521078376,1.6332731151919184,0.2229419703103913,6
06073016618,166.18,True,1.0757492537752287,558,37294.45093717471,37.29445093717471,34.668349344695116,-0.1848497943957825,0.0331291759465478,0
06073016619,166.19,True,4.749563220112981,1452,92354.76396120465,92.35476396120465,19.444896231743968,0.2822476127506625,0.0949423247559893,1
06073016620,166.20,True,0.9234601539027834,370,31499.777562438827,31.499777562438826,34.11059744084523,-0.1922334340573847,0.0524375256042605,0
06073016621,166.21,True,6.058902128893956,640,103159.66913137485,103.15966913137484,17.026132282187316,-0.3309521700266726,0.1053149606299212,0
06073016703,167.03,True,1.5523240488049437,400,37398.23941841849,37.39823941841849,24.091773523195442,-0.1744987885351011,0.0586068318821165,0
06073016704,167.04,True,4.682579097040696,760,80714.2280995554,80.7142280995554,17.23713074074185,-0.1666813967325826,0.0678235527884488,8
06073016705,167.05,True,1.4973674016268457,1126,56773.55286890665,56.77355286890665,37.91557957467476,0.6579170538723962,0.0815450643776824,14
06073016706,167.06,True,1.8448032398299294,584,42192.84950169558,42.19284950169558,22.871192217542557,0.5588419435513551,0.1808362369337979,3
06073016804,168.04,True,4.328146412297018,1694,107721.25185659279,107.72125185659279,24.888541559162125,0.2822034322060181,0.1219813545995731,7
06073016806,168.06,True,1.5263188972553061,498,35473.29226889698,35.47329226889698,23.241075199086254,0.283347802114306,0.1222435282837967,6
06073016807,168.07,True,5.274899066720705,1002,89696.33043125695,89.69633043125695,17.00436904985545,-0.1242305862556885,0.0874589466001703,8
06073016809,168.09,True,5.652083572794384,1076,96473.56766413577,96.47356766413577,17.068673246181206,0.7706394427055621,0.1547210687849792,18
06073016810,168.10,True,2.305502538502927,706,54313.09359854212,54.31309359854212,23.558028105148047,-0.5151637120896008,0.0674496644295302,0
06073016811,168.11,True,3.2882229034851864,798,70753.04129088383,70.75304129088383,21.517106159650158,-0.0611581605350981,0.0758909853249475,9
06073016812,168.12,True,22.02381511281063,1336,170125.86275512128,170.1258627551213,7.724631808054177,0.5394228101475349,0.079126387397064,10
06073016813,168.13,True,9.159002052319941,924,99374.34667718376,99.37434667718375,10.849909860213712,-0.0140039184687859,0.0958320657134164,1
06073016901,169.01,True,43.27885164728918,2798,407825.8497853596,407.8258497853596,9.423213284609048,-0.2117876031814531,0.0410958904109589,0
06073016902,169.02,True,124.63575348039453,3098,488406.76097894233,488.4067609789423,3.918672991821482,-0.173575413070717,0.0956158663883089,0
06073017006,170.06,True,2.5730623828826698,524,57590.32611417112,57.59032611417112,22.382017046027137,-0.6742525658875341,0.0672059738643435,2
06073017009,170.09,True,3.491216488064386,1292,93401.94973313359,93.40194973313359,26.753411039519314,-0.3039780824040523,0.0157209530827806,11
06073017010,170.10,True,15.261566293401946,586,111691.92867095633,111.69192867095633,7.318510205551068,-1.1050237344476292,0.028459273797841,0
06073017014,170.14,True,2.0067909661051675,1420,87799.84510336134,87.79984510336133,43.75136553149109,1.0840638107956064,0.0846094946401225,7
06073017018,170.18,True,1.8310458919846873,1056,61010.995765871616,61.01099576587161,33.32029854245829,-0.039456335130557,0.0671659255792183,12
06073017020,170.20,True,28.764705204973886,1230,191067.66610555,191.06766610555,6.6424343564109005,-0.7797609387928404,0.052721503539175,0
06073017021,170.21,True,32.433001126045774,1420,245745.44814224684,245.74544814224683,7.5770184568241365,-0.946724581289545,0.072180916976456,3
06073017022,170.22,True,4.476890710722636,2752,187424.7169289506,187.4247169289506,41.86493015789914,-0.3744746091479123,0.0229035166816952,14
06073017031,170.31,True,1.0585256818933872,510,34083.494060182595,34.083494060182595,32.1990242118806,-0.6634904580306938,0.0318748188930744,7
06073017033,170.33,True,9.222751414273338,2072,191781.98867395736,191.78198867395736,20.794444093673743,-0.905696051577892,0.028481565612441,2
06073017034,170.34,True,2.6689035991871246,706,62434.284748971266,62.434284748971265,23.393233374179214,-0.4361109961136871,0.0235497835497835,1
06073017035,170.35,True,2.335761683006548,512,39211.415143549,39.211415143549,16.787421177779066,0.5112256329603836,0.1655901350557839,6
06073017036,170.36,True,0.9908088577510697,2566,70784.97538378862,70.78497538378862,71.4416053409694,-0.414044510446814,0.0320748412963581,1
06073017037,170.37,True,3.1799545853890328,588,55242.585051087786,55.24258505108779,17.37213018856037,-0.2074390103382829,0.0742592592592592,3
06073017039,170.39,True,4.79289223646305,1754,151592.46533928916,151.59246533928916,31.628598737525117,-0.2949077523529294,0.0597639324667563,12
06073017040,170.40,True,2.9523547297423116,1030,76675.03137631994,76.67503137631994,25.97080581269186,-0.5695964393914469,0.0598952402641767,14
06073017041,170.41,True,3.10833932024868,1794,107840.32870682314,107.84032870682314,34.69387270698473,-0.6791658258692354,0.0187818149903457,14
06073017043,170.43,True,3.035944747926171,1044,71270.300937039,71.27030093703901,23.475493414602873,-0.7896012683622402,0.0484655374811336,1
06073017044,170.44,True,2.414943052373209,1072,73785.32985745884,73.78532985745883,30.553652097488854,-1.0560160648228156,0.0281160458452722,0
06073017045,170.45,True,1.9501876675844574,534,49925.09694763303,49.92509694763303,25.60015006631197,-1.338082440507062,0.0197715289982425,0
06073017046,170.46,True,3.775969640896549,1264,115060.98689277467,115.06098689277468,30.471904659025576,-0.879154538632851,0.0347330222913426,2
06073017047,170.47,True,2.128993638731628,638,72568.41430960115,72.56841430960115,34.085782592020614,-0.9993616840236552,0.0066666666666666,0
06073017048,170.48,True,3.7823360608393553,2290,144546.32065333347,144.54632065333348,38.21614957748005,0.0539620975986151,0.0775354242954943,9
06073017049,170.49,True,10.807638223095779,3610,294472.7279107287,294.47272791072874,27.246723274049312,0.1094565783484378,0.0912996777658431,0
06073017050,170.50,True,4.9735083671363105,1234,99111.59145941665,99.11159145941666,19.92790282898106,0.1427511921001069,0.1159567275185936,19
06073017051,170.51,True,2.484500967184825,1082,80111.65279842168,80.11165279842169,32.24456494746138,-0.4835676728529923,0.0417618948680656,5
06073017052,170.52,True,2.197846455401578,478,54085.53406409071,54.08553406409071,24.6084224542467,-0.3474992763935903,0.0048770575086364,1
06073017053,170.53,True,5.31538915045821,916,99401.43724595518,99.40143724595518,18.70068859161259,-1.263306414081108,0.0157309465690263,3
06073017054,170.54,True,6.7259688247079925,1364,132653.68639075375,132.65368639075376,19.722613923431755,-0.5728276018907468,0.0272306901866758,9
06073017055,170.55,True,2.060657900457132,1446,91988.35841243733,91.98835841243734,44.64028618822699,-0.8229135681494771,0.0174707166964462,4
06073017056,170.56,True,2.783401438099574,2826,132891.2553436194,132.8912553436194,47.74419295922823,0.078609783690801,0.0731312196250867,7
06073017057,170.57,True,2.9872304945925983,698,75960.20858589564,75.96020858589564,25.428305155359354,-0.7305858693136492,0.0420255807883059,5
06073017058,170.58,True,1.7812349407239905,638,46020.50121696961,46.02050121696961,25.836289287175326,-0.5139061588419717,0.0543884220354808,7
06073017059,170.59,True,2.1412590127947175,598,53901.546291452585,53.90154629145258,25.172828681338107,0.173702447949139,0.0966266437964551,0
06073017060,170.60,True,4.160552320011414,500,66964.61674528288,66.96461674528288,16.095126703057343,-0.0918491613084003,0.0940409683426443,0
06073017061,170.61,True,18.000061789948855,1670,229846.98480217776,229.84698480217776,12.769233099550979,-0.3260487373764227,0.0899550224887556,3
06073017062,170.62,True,12.643220695563736,808,89193.42400555295,89.19342400555296,7.054644236088453,-1.4566319352341128,0.0259244372990353,0
06073017063,170.63,True,1.7449753939674981,326,37283.64331413803,37.28364331413803,21.36628599063929,-0.3331167423083012,0.024390243902439,0
06073017064,170.64,True,1.8723779598217174,1230,71559.96131642075,71.55996131642075,38.21875863313115,-1.2173349478898543,0.0073961023714486,0
06073017065,170.65,True,4.676709264040846,2896,181109.6770541711,181.1096770541711,38.725878995027756,-0.9403079765113778,0.0353876739562624,0
06073017066,170.66,True,26.373540856183354,1388,169579.7766985774,169.5797766985774,6.429920715739575,-0.7607785143181669,0.1012025901942645,0
06073017067,170.67,True,2.4558007780552207,1308,93567.18145027087,93.56718145027088,38.10047715856166,-0.9383274507289856,0.0760193503800967,6
06073017068,170.68,True,3.2549887271735347,1574,110201.28376523202,110.20128376523202,33.85611840841156,-0.5212913746852169,0.0453969594594594,2
06073017069,170.69,True,0.9842880099022134,326,27620.835290951094,27.620835290951096,28.0617410890692,-0.9813042739718671,0.0196833547282841,3
06073017070,170.70,True,2.618021179155771,3256,133267.72549172534,133.26772549172534,50.90399059899889,-0.8711906467544731,0.0477264186396091,0
06073017071,170.71,True,6.407419157614105,4080,265701.59042499564,265.70159042499563,41.46780222880462,-1.1234208374118788,0.0111212397447584,20
06073017104,171.04,True,2.1951335081730554,878,66110.69950243221,66.11069950243221,30.11693787930657,-0.2871714216699007,0.0570971184631803,6
06073017106,171.06,True,30.310246021842516,3560,387416.536843144,387.416536843144,12.781702153257333,-1.4013116350124744,0.0332486723620411,11
06073017107,171.07,True,1.8878373745446513,822,64958.95704937222,64.95895704937222,34.409191133341345,-1.0272033705482837,0.0499046408137317,6
06073017108,171.08,True,2.0998857450008104,2020,108589.62489971395,108.58962489971395,51.71215870112593,-0.545293116709581,0.0546586715867158,6
06073017109,171.09,True,4.415563364921992,3674,235941.17759653047,235.94117759653048,53.433992018071464,-1.481225150046203,0.01375,16
06073017111,171.11,True,23.316363080064754,1224,159829.4939849118,159.8294939849118,6.854820944247705,-1.1383090724314997,0.0189770886368896,7
06073017112,171.12,True,13.902868636674203,1540,182402.9417288944,182.4029417288944,13.119806170629849,-1.0214166463276977,0.0242504409171075,0
06073017113,171.13,True,8.997973728614207,2300,206157.0661678463,206.1570661678463,22.911499009188248,-0.5845011634328426,0.0115440115440115,3
06073017201,172.01,True,2.470101743043201,1230,80218.24289796934,80.21824289796933,32.475683693554785,-0.9669826816854868,0.028684907325684,6
06073017202,172.02,True,3.067999534654053,2296,130479.82419934786,130.47982419934786,42.52928422104886,-0.9640627150143716,0.0187311178247734,5
06073017303,173.03,True,3.4325876159562605,1492,90547.21912780232,90.54721912780232,26.378705879755792,-0.3710328829870737,0.0538805136795086,12
06073017305,173.05,True,4.205015268088501,1430,110575.47047004878,110.57547047004878,26.29609250391943,-0.7155740286829727,0.0538277511961722,0
06073017306,173.06,True,4.700976830476378,1634,107085.63224458434,107.08563224458435,22.779442678881,-1.414054116647962,0.0066302652106084,1
06073017307,173.07,True,1.6164346733664652,1390,66231.81787083996,66.23181787083996,40.97401457796149,-0.0482729632768045,0.0560704355885078,13
06073017308,173.08,True,1.2591880721911535,1754,73703.81783487482,73.70381783487481,58.532811311197094,0.3882499554834295,0.0922202797202797,10
06073017403,174.03,True,4.2428620465367946,2144,150129.73655804453,150.12973655804453,35.384072098357954,-0.622134613591613,0.0207421064761465,9
06073017405,174.05,True,1.2747371530048528,678,50142.48583731092,50.142485837310915,39.33554907308803,0.6387992037561676,0.3081421502474134,2
06073017406,174.06,True,3.7290284480896596,944,70413.0294491703,70.4130294491703,18.88240608227114,-0.2961116315113577,0.0440423352680095,0
06073017407,174.07,True,2.1483540171920623,1548,95902.11141342415,95.90211141342415,44.6398082652923,-0.9600374777900084,0.0237659963436928,4
06073017408,174.08,True,1.4911947866119912,388,31887.935101698255,31.887935101698254,21.38415141200161,-0.2997808200299446,0.0521739130434782,0
06073017501,175.01,True,2.0122619512302578,1816,91428.58297244854,91.42858297244854,45.43572615709942,-0.2856280812116785,0.0843636363636363,20
06073017502,175.02,True,1.908250632441136,1838,89219.01807104127,89.21901807104126,46.75435005982811,-0.1825410983925448,0.0952239691486206,6
06073017601,176.01,True,8.726283145388942,2400,182373.38735805854,182.37338735805852,20.899320400166765,-0.4595465467000523,0.038306837770542,6
06073017603,176.03,True,1.6579143226124655,678,41256.03027477525,41.25603027477525,24.88429571545403,-0.9714649996958736,0.0285617137028221,5
06073017605,176.05,True,2.9418731304551375,1576,107155.7070580736,107.1557070580736,36.42431277840168,-0.0078204351425452,0.0688918558077436,7
06073017606,176.06,True,1.9943961613340235,2816,118637.34407968083,118.63734407968083,59.485345178525606,0.0306516646163866,0.06,11
06073017701,177.01,True,2.923194727210482,1352,80892.98824941317,80.89298824941318,27.672801779649813,0.1842613535899605,0.0984928145811426,9
06073017702,177.02,True,1.4919751324187804,1126,61903.2991773272,61.9032991773272,41.490838441100536,-0.5073923152165641,0.0447303921568627,4
06073017801,178.01,True,4.461865190458854,2368,159167.79423482,159.16779423482,35.67292767499578,0.1150220623094308,0.0779708130646282,29
06073017808,178.08,True,5.643545974151504,1534,172228.1167240278,172.22811672402779,30.517713067788367,-0.6550195752620999,0.0296449500172354,2
06073017809,178.09,True,1.5574826277280711,1210,59869.54174494662,59.869541744946616,38.439941915936124,-0.3701844853837617,0.044776119402985,13
06073017810,178.10,True,3.8404794319170974,1112,96815.53120196321,96.81553120196321,25.209230492775912,-0.5686949580129502,0.0405378286172988,4
06073017811,178.11,True,3.3240896686628005,3992,202263.682212754,202.26368221275402,60.84784177742104,-0.7489263772683646,0.051896813353566,3
06073017813,178.13,True,6.8657616549320135,3248,209153.11017441718,209.15311017441718,30.463205786378012,-0.172031602745962,0.1006372225884421,25
06073017901,179.01,True,1.618239886629634,1976,73805.29968989863,73.80529968989863,45.60838000577008,0.7660309608436849,0.0988372093023255,13
06073017902,179.02,True,0.8055717482459424,456,25872.43946944283,25.87243946944283,32.11686547570426,0.7213306695116355,0.2262112234227954,1
06073018000,180,True,1.7860224085027796,1392,63788.666479576794,63.7886664795768,35.71549056489765,0.0154442174575054,0.0692552883222254,12
06073018101,181.01,True,1.25218017428727,538,48651.41674911387,48.65141674911387,38.853367708689234,-0.1750219104428535,0.0676229508196721,3
06073018102,181.02,True,1.5686294175010598,580,41833.36326264372,41.833363262643715,26.668735646490227,0.0305159945774371,0.0835643564356435,8
06073018201,182.01,True,0.969847758711671,726,43028.910075942214,43.028910075942214,44.36666444752223,0.6591367935212527,0.1266534391534391,12
06073018202,182.02,True,0.6151608197978627,740,38483.3911221862,38.4833911221862,62.55826100048367,0.3627611114252775,0.146590909090909,9
06073018301,183.01,True,2.4660687309058678,716,40064.30759604405,40.064307596044046,16.246225052019177,0.1843407028901118,0.0371203599550056,0
06073018302,183.02,True,0.41446179735895483,660,27659.98913454332,27.65998913454332,66.73712586008912,0.5259934620859369,0.117181314330958,0
06073018400,184,True,1.3140515940996187,2676,90743.85343657638,90.74385343657637,69.05653769154596,1.532562634656695,0.1764369459536745,20
06073018504,185.04,True,6.356254128476966,2868,178747.02456056298,178.74702456056298,28.121440859286867,-0.1258270884614099,0.04,22
06073018509,185.09,True,2.0398572460309,1608,90030.75879042332,90.03075879042332,44.13581340831706,1.5096230720326662,0.2264402899656619,15
06073018510,185.10,True,1.9975723387927062,542,57656.42437432583,57.65642437432582,28.86324728003204,1.047766164660012,0.1968532747896084,20
06073018511,185.11,True,1.6893668768787198,558,40088.270271606205,40.088270271606206,23.729759840960913,0.6809564514407653,0.1936731907146108,17
06073018512,185.12,True,2.314116876281139,970,73490.95480598146,73.49095480598146,31.75766771299979,0.9080938659588432,0.1163179916317991,14
06073018515,185.15,True,4.11785237698792,912,80728.38783578189,80.72838783578189,19.60448807900981,-0.1725864238392452,0.0246793626117372,18
06073018516,185.16,True,2.16917817384784,566,51209.00926642466,51.209009266424665,23.607562478644407,-0.1853401079977682,0.0634318928481172,5
06073018517,185.17,True,1.9413522976126187,938,67869.10889519974,67.86910889519973,34.959707714391605,0.0377220139944597,0.0558046836073741,11
06073018518,185.18,True,0.9903301550966404,662,44248.018615476976,44.24801861547698,44.680067942754995,-0.0812798379368177,0.0395173453996983,11
06073018519,185.19,True,1.5536999186175853,760,55570.920108848804,55.5709201088488,35.76682951640584,0.0156224971930859,0.0568238626895517,13
06073018520,185.20,True,1.3717611883164635,852,64144.07919164529,64.14407919164529,46.76038346759766,-0.1169964979854437,0.0472747497219132,9
06073018521,185.21,True,3.2974692032634128,1124,85248.09436275873,85.24809436275872,25.852582422419918,-0.0697602536303659,0.0525152017689331,14
06073018522,185.22,True,7.105139859426412,3348,241698.713527049,241.698713527049,34.01744628663242,-0.4218228219951145,0.0303812549642573,40
06073018523,185.23,True,1.612798163575314,372,35413.02552161569,35.41302552161569,21.957506104242274,-0.0887641404133444,0.0414699240402381,8
06073018524,185.24,True,1.8224141016877957,788,57110.65153297891,57.11065153297891,31.33791133424995,0.5820532628250312,0.1923497267759563,11
06073018525,185.25,True,2.2828952091646086,566,57914.99412493561,57.91499412493561,25.369098805953836,-0.7566294817611577,0.0347239570322258,4
06073018601,186.01,True,4.3969155964683395,558,69441.46686454912,69.44146686454911,15.793222621859154,-0.4272341063379254,0.0329173838209982,0
06073018608,186.08,True,4.083896850071969,592,64413.383680433464,64.41338368043347,15.772529533721778,-0.5129418354809664,0.0240456868049293,8
06073018609,186.09,True,1.3159493674727134,376,38229.69790936801,38.229697909368014,29.05104014965889,0.5817868628234631,0.1413555067461562,7
06073018612,186.12,True,6.055851962958188,592,77017.57786984446,77.01757786984446,12.717876583003951,-0.336870439328275,0.1022389538339607,12
06073018613,186.13,True,1.6829503365466836,378,34930.80470888041,34.93080470888041,20.75569548924206,-0.0465009106201064,0.0494606682451986,8
06073018615,186.15,True,1.20455997769807,394,30555.207293138472,30.555207293138473,25.366281346595855,0.1305478156868749,0.0821059229081792,1
06073018616,186.16,True,3.828004262351315,1216,92868.7821599069,92.8687821599069,24.26036540065479,0.8850248588315551,0.1116111611161116,7
06073018617,186.17,True,1.7050465212216024,414,41543.917499149924,41.54391749914993,24.36526920648784,-0.4122079268151675,0.0674662668665667,7
06073018618,186.18,True,0.8045251543990554,264,24626.379676829485,24.626379676829487,30.609831827103406,0.5009206565230607,0.1373681567051732,1
06073018619,186.19,True,23.958320033577806,1724,245916.60435039343,245.91660435039344,10.264350923008752,-0.9883242621892796,0.0137623962760574,4
06073018620,186.20,True,0.7196849007390691,200,21071.00671915022,21.07100671915022,29.27810031516804,-0.0490766808908429,0.0591885441527446,2
06073018621,186.21,True,0.6010583261234083,492,26003.95949078669,26.003959490786688,43.263620784528655,-0.1911665003430574,0.0560889338049519,10
06073018622,186.22,True,1.0758044726027598,222,21130.484639028473,21.130484639028474,19.641566081154316,1.015854084223262,0.2038738019169329,10
06073018700,187,True,559.1467492065821,254,16018.743405815205,16.018743405815204,0.028648549649167195,0.0442873137608716,0.0499246560114621,53
06073018801,188.01,True,12.598748975954273,708,87318.04658851339,87.31804658851338,6.93069182941631,0.0032598846848215,0.1010422698320787,6
06073018803,188.03,True,48.770240692983585,2184,368794.4023337901,368.79440233379006,7.561873738852539,0.2747439958217415,0.1528635299127102,5
06073018804,188.04,True,23.18918609477877,1820,238240.71486032827,238.24071486032827,10.273785112016936,-0.2971572875733976,0.0125811688311688,10
06073018805,188.05,True,17.46129368400564,702,95490.00973183768,95.49000973183767,5.468667526009572,-0.4177452334190393,0.0457631380437515,0
06073018903,189.03,False,7.017471310164357,0,0.0,0.0,0.0,1.2129804405182938,0.310534456092112,0
06073018904,189.04,False,2.907856027860664,0,0.0,0.0,0.0,0.6681731218514271,0.1674062739097169,0
06073018905,189.05,False,2.8302421918430323,0,0.0,0.0,0.0,0.4086286310084633,0.0989335520918785,0
06073018906,189.06,True,4.477458585368352,10,868.346757176321,0.868346757176321,0.19393741798393066,0.330553659620997,0.1021530724501021,1
06073019001,190.01,False,165.03312441766514,0,0.0,0.0,0.0,-0.1610634113362576,0.0789595197783592,0
06073019002,190.02,True,37.94282950069567,256,33666.9264842907,33.6669264842907,0.8873066908115912,-0.2589683560413207,0.0759559979046621,0
06073019103,191.03,True,62.95006329211346,3156,551738.8158927065,551.7388158927065,8.764706293183817,-0.1647424495857726,0.0920897284533648,2
06073019105,191.05,True,45.48784997437709,2508,366586.11300442554,366.58611300442556,8.058989668909836,-0.1312106765155063,0.0849931579747605,4
06073019107,191.07,True,102.04032543706445,920,231636.6002130096,231.63660021300961,2.2700496026531827,-0.4508803612042829,0.0728959575878065,0
06073019108,191.08,True,198.0501666492266,1386,345337.3862277218,345.3373862277218,1.7436864208216527,0.0844399915551222,0.1122013651877133,10
06073019109,191.09,True,89.58371250792536,1236,298461.19540822203,298.461195408222,3.3316457540405855,-0.1112274289256591,0.0972093023255813,4
06073019110,191.10,True,53.558184394548626,2554,377714.18738585134,377.71418738585135,7.052408360285952,-0.3774495662246897,0.0661707126076742,19
06073019111,191.11,True,29.0507827821521,1852,278131.27393828536,278.13127393828535,9.573968316928127,-0.1966638851774264,0.1079040852575488,16
06073019203,192.03,True,3.8069138409961565,618,60638.9199856524,60.6389199856524,15.928629466903036,-0.4889919818401322,0.0551378446115288,6
06073019205,192.05,True,1.9456837838066003,700,51417.24071524664,51.41724071524664,26.42630891164249,0.4389224731493454,0.0657114624505928,13
06073019206,192.06,True,1.4454236286400748,844,51921.84935081507,51.92184935081507,35.92154460603753,-0.0544659988350227,0.0687127024722932,9
06073019208,192.08,True,30.063949408502204,1610,236967.9393502461,236.9679393502461,7.882129394590806,-0.2692878445284743,0.0814774579033134,0
06073019209,192.09,True,22.135256541231733,1236,168739.94916381198,168.73994916381199,7.623130495438221,-0.0429623816619142,0.1359089341152121,5
06073019210,192.10,True,2.1016535144915194,828,57963.24943964587,57.96324943964587,27.579831328033954,0.3630715577608301,0.1389680278569167,15
06073019301,193.01,True,3.5201202119622943,640,82620.15804034354,82.62015804034354,23.4708342515061,-0.2345578507404871,0.0584997641138543,5
06073019303,193.03,True,8.4573685853973,1896,187786.37731587046,187.78637731587045,22.20387765056226,-0.4176002406779028,0.0324286217835741,12
06073019304,193.04,True,1.2102958688154155,410,37489.6033141329,37.4896033141329,30.975569098509837,-0.2652883546875905,0.048076923076923,3
06073019305,193.05,True,1.286645117939057,516,46994.33038275348,46.994330382753475,36.524702676390525,0.1912295180727379,0.0511221945137157,4
06073019403,194.03,True,3.2281838267288228,1182,95755.85867433836,95.75585867433837,29.66245536623282,-0.1357725764838096,0.0590486604702023,10
06073019404,194.04,True,1.1174733050325756,584,38987.91617948634,38.98791617948634,34.8893490376039,0.6943509766699147,0.1890470297029703,9
06073019405,194.05,True,1.1118771884772762,644,40971.25412821963,40.971254128219634,36.848722640249555,0.1530387720382136,0.055429579239103,11
06073019406,194.06,True,1.9913108932220285,504,46356.0003816608,46.3560003816608,23.279137647188158,0.3768873561563641,0.0796218487394957,5
06073019501,195.01,True,0.7785220749634165,420,25659.513402486427,25.65951340248643,32.95926246367798,0.622499410121982,0.1511459239918769,16
06073019502,195.02,True,0.7707245090680171,656,34101.627480845746,34.10162748084574,44.246195728331564,0.9306998699655596,0.1880669923237962,9
06073019503,195.03,True,1.790121948216095,1888,96463.0892475839,96.46308924758391,53.88632285287155,0.2525451119166993,0.1076893279101297,8
06073019601,196.01,True,3.510610133371433,1796,116144.33401431724,116.14433401431724,33.08380298634227,-0.0759221170113187,0.0829098301147088,14
06073019602,196.02,True,4.417737317207082,1472,111760.7870656782,111.7607870656782,25.298196574606205,0.3390332183186925,0.134478068684121,11
06073019701,197.01,True,3.0217268601834606,1614,96388.9621063724,96.3889621063724,31.898634974744297,0.0497752546767696,0.0825874694873881,5
06073019702,197.02,True,4.035383968429745,2240,125941.66063854424,125.94166063854425,31.209337605499503,-0.0531396415825916,0.0878942014242116,7
06073019803,198.03,True,3.7987099484726623,2336,135319.39181779994,135.31939181779995,35.622459638490554,0.6452988664204606,0.1199717713479181,23
06073019804,198.04,True,2.547912600828361,432,64216.57131029367,64.21657131029367,25.20360050396391,-0.6622353058179986,0.0383487480261673,6
