GEOID,rank_det,rank_bayes,rank_delta,jobs_C000_45min,posterior_mean_jobs,disadvantage_z,exceedance_prob_45min,ci_width_log1p
06073017109,611.0,611.0,0.0,2677.0,2691.948929364846,-1.481225150046203,0.99959375,0.3464724201715441
06073017111,662.0,662.0,0.0,1115.0,1125.9972264424223,-1.1383090724314997,0.9999375,0.3480893672830421
06073017112,688.0,688.0,0.0,657.0,664.2626872504802,-1.0214166463276977,1.0,0.34943505026934574
06073017113,638.0,638.0,0.0,1951.0,1965.9347461830885,-0.5845011634328426,0.9998125,0.3503153303843147
06073017201,477.0,477.0,0.0,6071.0,6076.806295496044,-0.9669826816854868,0.0035625,0.3413980231505427
06073017202,401.0,401.0,0.0,8821.0,8821.232342677547,-0.9640627150143716,0.0,0.34019736133690337
06073017303,318.0,318.0,0.0,12582.0,12573.433112447565,-0.3710328829870737,0.0,0.3412702268813046
06073002709,255.0,255.0,0.0,15236.0,15205.656741273355,2.1035774959967823,0.0,0.3339639865765829
06073002710,293.0,293.0,0.0,13567.0,13530.189575015167,1.0640414530123945,0.0,0.35350872054461213
06073002712,383.0,383.0,0.0,9493.0,9487.782794419698,1.5301455398757804,9.375e-05,0.34285000251014175
06073017308,378.0,378.0,0.0,9952.0,9962.713773694224,0.3882499554834295,0.0,0.3465442180564491
06073017403,581.0,581.0,0.0,3593.0,3609.434052824476,-0.622134613591613,0.98559375,0.3428144673409683
06073017405,340.0,340.0,0.0,11827.0,11830.3034820362,0.6387992037561676,0.0,0.35753406782085406
06073017406,507.0,507.0,0.0,5303.0,5305.394062556036,-0.2961116315113577,0.02615625,0.35200682087608115
06073017407,280.0,280.0,0.0,14268.0,14228.262142056135,-0.9600374777900084,0.0,0.34437445221880836
06073017408,263.0,263.0,0.0,14897.0,14876.977070132809,-0.2997808200299446,0.0,0.34991990604670065
06073017501,92.0,92.0,0.0,29577.0,29385.27616153793,-0.2856280812116785,0.0,0.3352616820980412
06073017502,194.0,194.0,0.0,18841.0,18759.457618759574,-0.1825410983925448,3.125e-05,0.34756358527422293
06073002801,315.0,315.0,0.0,12737.0,12703.39294036892,0.6011096034002114,0.0,0.34321521635558483
06073002803,243.0,243.0,0.0,15809.0,15755.43877751859,1.099307834929611,0.0,0.34117372975071447
06073017605,237.0,237.0,0.0,16204.0,16155.809916823277,-0.0078204351425452,0.0,0.3481536393827529
06073017606,98.0,98.0,0.0,28136.0,28005.228993218065,0.0306516646163866,0.0,0.3450792266976279
06073017701,444.0,444.0,0.0,7314.0,7323.351223320363,0.1842613535899605,9.375e-05,0.34905857002690155
06073002804,236.0,236.0,0.0,16272.0,16232.582793009205,0.5818017707714785,0.0,0.34878911820086067
06073017801,76.0,76.0,0.0,33592.0,33300.36107930464,0.1150220623094308,0.0,0.3537880194076717
06073017808,672.0,672.0,0.0,910.0,921.69085576772,-0.6550195752620999,1.0,0.3576542734072179
06073017809,146.0,146.0,0.0,22579.0,22440.433502137188,-0.3701844853837617,3.125e-05,0.3472568225006487
06073002902,180.0,180.0,0.0,19758.0,19703.70141112253,0.7042304081272445,0.0,0.3397833660656655
06073017811,292.0,292.0,0.0,13609.0,13597.67520142284,-0.7489263772683646,0.0,0.3501068659668203
06073002904,196.0,196.0,0.0,18637.0,18608.514300269322,1.7713114206142595,0.0,0.3530939949932339
06073002905,253.0,253.0,0.0,15290.0,15249.485497157635,1.2928127627983137,0.0,0.3431255960936994
06073003001,399.0,399.0,0.0,8890.0,8871.670810273728,0.1154296658938609,9.375e-05,0.3504722796191899
06073003003,532.0,532.0,0.0,4591.0,4599.498714766245,0.4087861801747146,0.3375625,0.34803813955734775
06073018101,151.0,151.0,0.0,21982.0,21847.612654315577,-0.1750219104428535,0.0,0.34715493802562847
06073018102,95.0,95.0,0.0,29049.0,28879.138129219566,0.0305159945774371,0.0,0.33892818564550176
06073018201,103.0,103.0,0.0,27537.0,27378.396618088816,0.6591367935212527,0.0,0.3438829146520064
06073003004,460.0,460.0,0.0,6487.0,6495.585085495035,0.5834785233451485,0.0026875,0.34593204367335595
06073003103,536.0,536.0,0.0,4561.0,4573.586174986745,0.0150916736749134,0.37078125,0.3486371588037791
06073018302,163.0,163.0,0.0,21161.0,21086.433344280693,0.5259934620859369,0.0,0.3412308472161918
06073018400,201.0,201.0,0.0,18162.0,18087.695261419143,1.532562634656695,0.0,0.34351732346163644
06073018504,187.0,187.0,0.0,19253.0,19157.60291761476,-0.1258270884614099,0.0,0.3472496372012053
06073018509,204.0,204.0,0.0,17847.0,17794.50805495173,1.5096230720326662,0.0,0.35355049829715846
06073003105,552.0,552.0,0.0,4204.0,4213.558553434591,-0.0860322721269244,0.79834375,0.3453339830352782
06073018511,134.0,134.0,0.0,23777.0,23649.90132803708,0.6809564514407653,0.0,0.3399218457069626
06073018512,561.0,561.0,0.0,4034.0,4050.7124412861904,0.9080938659588432,0.9036875,0.3472180740894135
06073003107,529.0,529.0,0.0,4720.0,4735.900609346074,0.0483904061492389,0.20759375,0.3506852708309811
06073018516,441.0,441.0,0.0,7497.0,7494.744259833746,-0.1853401079977682,0.00040625,0.34197520927005165
06073003108,564.0,564.0,0.0,3970.0,3984.0563254755084,-0.0703935642223417,0.934375,0.3357119015590868
06073003109,471.0,471.0,0.0,6313.0,6324.365978578495,-0.1424777467047868,0.00140625,0.3413615514567123
06073018519,147.0,147.0,0.0,22422.0,22359.01537823072,0.0156224971930859,0.0,0.34650928951622006
06073003112,457.0,457.0,0.0,6586.0,6599.452558812321,-0.1590740827992392,0.00165625,0.35066725640155383
06073018521,417.0,417.0,0.0,8248.0,8239.275183240556,-0.0697602536303659,0.00021875,0.3497660862891223
06073003114,634.0,634.0,0.0,2069.0,2083.2337609743404,-0.0494474776004681,0.99990625,0.3451322613594856
06073003115,525.0,525.0,0.0,4876.0,4888.225228790612,0.970825555706393,0.11321875,0.35352275735663596
06073018524,584.0,584.0,0.0,3425.0,3441.4077104415596,0.5820532628250312,0.9923125,0.34955979992382424
06073003201,459.0,459.0,0.0,6509.0,6519.368793391027,0.1348171193599339,0.00125,0.33894186014716965
06073018601,453.0,453.0,0.0,6742.0,6744.350215411193,-0.4272341063379254,0.00109375,0.35329020639082565
06073018608,606.0,606.0,0.0,2816.0,2824.011092825069,-0.5129418354809664,0.99946875,0.3423654955137829
06073003202,418.0,418.0,0.0,8173.0,8170.421567848769,-0.1431136844210574,0.0004375,0.34963858761485334
06073018612,675.0,675.0,0.0,891.0,899.7814622755508,-0.336870439328275,1.0,0.3355940589308899
06073018613,506.0,506.0,0.0,5352.0,5361.676868872485,-0.0465009106201064,0.0205625,0.3443534771851038
06073018615,330.0,330.0,0.0,12122.0,12113.093468121539,0.1305478156868749,0.0,0.34391423528923326
06073018616,283.0,283.0,0.0,14027.0,13980.691813652042,0.8850248588315551,0.00021875,0.34828833412774785
06073018617,687.0,687.0,0.0,658.0,666.7515952391255,-0.4122079268151675,1.0,0.35734114522582594
06073018618,448.0,448.0,0.0,7118.0,7131.939763529791,0.5009206565230607,0.00084375,0.3532856416832235
06073018619,680.0,680.0,0.0,790.0,797.5427727794458,-0.9883242621892796,1.0,0.33951639154488866
06073003204,498.0,498.0,0.0,5495.0,5496.965855731349,-0.0227620421152711,0.01440625,0.3456708244238822
06073018621,275.0,275.0,0.0,14359.0,14320.22513524202,-0.1911665003430574,0.0,0.33993032267751744
06073018622,374.0,374.0,0.0,10235.0,10229.713090797466,1.015854084223262,0.0,0.34691825728067016
06073003207,616.0,616.0,0.0,2518.0,2532.0489032984515,-0.2446002424271614,0.99946875,0.34008008451167626
06073018803,660.0,660.0,0.0,1135.0,1146.0289411788358,0.2747439958217415,1.0,0.34820883518434087
06073018804,673.0,673.0,0.0,908.0,918.3073630909139,-0.2971572875733976,1.0,0.34831440087573196
06073018805,709.0,709.0,0.0,344.0,350.19934048284244,-0.4177452334190393,1.0,0.36098531936401557
06073003208,593.0,593.0,0.0,3171.0,3191.3396761260988,0.3393965956934965,0.995875,0.3517837210614001
06073019103,665.0,665.0,0.0,961.0,973.1406349696365,-0.1647424495857726,1.0,0.3599130267365993
06073019105,692.0,692.0,0.0,607.0,614.9920109297235,-0.1312106765155063,1.0,0.3453239408857218
06073019107,719.0,719.0,0.0,101.0,103.68927059069776,-0.4508803612042829,1.0,0.37323344429465344
06073019108,622.0,622.0,0.0,2317.0,2331.2040048740305,0.0844399915551222,0.9995625,0.3499871028046204
06073019109,694.0,694.0,0.0,569.0,577.6012027136577,-0.1112274289256591,1.0,0.37002645086944597
06073003209,604.0,604.0,0.0,2940.0,2961.6749431789663,-0.0395137860464223,0.998125,0.3504372075987723
06073019111,629.0,629.0,0.0,2189.0,2210.134499749366,-0.1966638851774264,0.9994375,0.35208052381395927
06073019203,592.0,592.0,0.0,3190.0,3202.252042279898,-0.4889919818401322,0.99678125,0.33737057707150075
06073003213,577.0,577.0,0.0,3681.0,3700.9694148465205,-0.3833465828120472,0.9805,0.33710884826190046
06073019206,341.0,341.0,0.0,11780.0,11760.47408023011,-0.0544659988350227,9.375e-05,0.35086765150363064
06073019208,607.0,607.0,0.0,2786.0,2798.2002959853166,-0.2692878445284743,0.998375,0.34715894596158847
06073019209,703.0,703.0,0.0,401.0,406.47739259936026,-0.0429623816619142,1.0,0.354632416501504
06073019210,456.0,456.0,0.0,6597.0,6615.8494907555505,0.3630715577608301,0.00140625,0.3473846296213434
06073003303,249.0,249.0,0.0,15469.0,15431.227294966868,0.8631952857189115,0.0,0.3414908356087558
06073019303,574.0,574.0,0.0,3708.0,3720.6639511692874,-0.4176002406779028,0.978,0.3415237202747079
06073019304,250.0,250.0,0.0,15463.0,15423.708072854535,-0.2652883546875905,0.0,0.3420934358921741
06073003304,296.0,296.0,0.0,13298.0,13284.59371187126,1.5026260402528155,0.0,0.35395912851698164
06073019403,449.0,449.0,0.0,7102.0,7096.507077798983,-0.1357725764838096,0.0011875,0.3492792502540141
06073019404,366.0,366.0,0.0,10640.0,10621.740308298937,0.6943509766699147,0.000125,0.34709304689092413
06073003305,241.0,241.0,0.0,15856.0,15821.24611784356,1.2713105939310665,0.0,0.35087930221946273
06073019406,279.0,279.0,0.0,14284.0,14237.049903698447,0.3768873561563641,0.0,0.33839234890896996
06073019501,191.0,191.0,0.0,19084.0,19020.567635914747,0.622499410121982,0.0,0.35066164249931653
06073019502,186.0,186.0,0.0,19321.0,19280.890304890825,0.9306998699655596,0.0,0.34998141602695654
06073019503,66.0,66.0,0.0,35565.0,35322.710720091876,0.2525451119166993,0.0,0.34635577217590097
06073003403,264.0,264.0,0.0,14836.0,14795.806490539411,0.72117827971255,0.0,0.3356821912284058
06073003404,338.0,338.0,0.0,11886.0,11868.692033373556,0.1223923833474593,0.0,0.3542945868777565
06073019701,461.0,461.0,0.0,6486.0,6495.459030022806,0.0497752546767696,0.001625,0.3419423588435446
06073019702,428.0,428.0,0.0,7947.0,7942.457706340699,-0.0531396415825916,0.00053125,0.3472620985894146
06073019803,421.0,421.0,0.0,8092.0,8092.489591879064,0.6452988664204606,6.25e-05,0.33626306060455313
06073019804,197.0,197.0,0.0,18621.0,18535.58909765294,-0.6622353058179986,0.0005625,0.35176693324496533
06073019805,332.0,332.0,0.0,12059.0,12036.433018359827,0.4207069655303098,0.0,0.34098417860264796
06073019808,655.0,655.0,0.0,1394.0,1408.9209075298347,-0.2251868008373201,1.0,0.3415675623801615
06073019809,210.0,210.0,0.0,17659.0,17577.413979236364,-0.4610048976767402,0.0,0.35371691314958476
06073003501,256.0,256.0,0.0,15214.0,15160.129290218627,1.289466933730865,6.25e-05,0.34468333887173763
06073019811,53.0,53.0,0.0,41602.0,41225.82621941292,-0.2581159713001336,0.0,0.34712916961440143
06073017603,328.0,328.0,0.0,12248.0,12223.494020990653,-0.9714649996958736,0.0,0.34069521813966297
06073003502,238.0,238.0,0.0,16170.0,16131.36356159756,1.4342206096128345,3.125e-05,0.3460546365637658
06073019904,225.0,225.0,0.0,16678.0,16619.760842964566,-0.0606395339693788,0.0,0.3449823923418869
06073019905,239.0,239.0,0.0,16128.0,16091.854601684163,-0.4109738715005003,0.0,0.3463014692402844
06073020015,617.0,617.0,0.0,2459.0,2475.8894064101637,-0.902736356970334,0.999875,0.3476890359330662
06073020017,192.0,192.0,0.0,19056.0,18974.590667675962,0.6025591519282395,9.375e-05,0.35362709330477315
06073020019,111.0,111.0,0.0,26710.0,26600.064946306586,0.8187835599807184,0.0,0.3487290642970322
06073020021,113.0,113.0,0.0,26146.0,25989.554527327586,0.2469629219220614,0.0,0.3523126872030513
06073020023,44.0,44.0,0.0,47882.0,47286.34438610066,-0.2840041423063438,0.0,0.35741771990159954
06073020024,349.0,349.0,0.0,11304.0,11286.812957158421,0.542331434181011,0.0,0.34677121716670634
06073020025,60.0,60.0,0.0,37824.0,37593.94514914107,0.2604902762175709,0.0,0.34839378809799904
06073003601,262.0,262.0,0.0,14977.0,14926.789064673556,0.6566393435724763,0.0,0.3474568356225891
06073003602,207.0,207.0,0.0,17731.0,17670.808537977955,0.8138740331048471,0.0,0.34006640382706443
06073020029,133.0,133.0,0.0,23780.0,23673.291511394487,1.052070740969431,0.0,0.3447919030446407
06073003603,117.0,117.0,0.0,25732.0,25586.660094009225,1.039540822744861,0.0,0.34516344992613845
06073003901,101.0,101.0,0.0,27776.0,27634.302839134867,0.8280625140462075,0.0,0.34679582115328245
06073003902,107.0,107.0,0.0,27246.0,27077.18193827474,1.4206989089240425,0.0,0.3307917817682977
06073004000,94.0,94.0,0.0,29087.0,28976.436485170525,1.074798819333862,0.0,0.334123497876158
06073004101,89.0,89.0,0.0,29950.0,29754.464869010615,0.6050802815968904,0.0,0.3514555442880596
06073020035,504.0,504.0,0.0,5367.0,5384.144607878604,-0.9079241540300405,0.01603125,0.33336212520833897
06073020036,55.0,55.0,0.0,40920.0,40714.78042324494,0.7580978904472889,0.0,0.3383340941122057
06073020037,84.0,84.0,0.0,31524.0,31339.30489651749,-0.0597166699139834,0.0,0.35207708900690626
06073020038,610.0,610.0,0.0,2702.0,2711.7708345864726,-0.5937048304657908,0.9993125,0.3479730729807251
06073020039,222.0,222.0,0.0,16778.0,16722.562429254107,-0.660112639527198,0.0,0.3425570178145332
06073004102,22.0,22.0,0.0,77695.0,76801.22365280813,1.7116450178903018,0.0,0.3609056079675401
06073004200,397.0,397.0,0.0,8953.0,8941.934976324646,-0.5784425486832281,0.0,0.34482824369607634
06073020042,600.0,600.0,0.0,3044.0,3059.7396943292715,-0.1854077364325528,0.99825,0.33800608749525374
06073004300,223.0,223.0,0.0,16729.0,16665.701526800876,0.0215316524009573,0.0,0.34623727601723253
06073004400,69.0,69.0,0.0,34365.0,34157.643919504335,0.0991795172687325,0.0,0.35833361344070447
06073004501,17.0,17.0,0.0,80035.0,79154.67039969732,0.9296086487306192,0.0,0.3512202586873947
06073020106,639.0,639.0,0.0,1903.0,1920.2534515733269,0.4055308373533982,0.99996875,0.34639858272754065
06073020107,342.0,342.0,0.0,11721.0,11735.322086200153,0.3745765726908069,0.0,0.3442879411519151
06073020108,131.0,131.0,0.0,23950.0,23828.453356311875,0.6665715608997971,0.0,0.35268454453628095
06073004600,15.0,15.0,0.0,82793.0,81753.66515384185,1.2945161415991076,0.0,0.35455299284905806
06073020110,664.0,664.0,0.0,1032.0,1041.6337186290436,-0.2733158498861672,1.0,0.3392233010509358
06073020111,705.0,705.0,0.0,383.0,388.34762876297776,-0.8151239333214834,1.0,0.3515956315111861
06073020202,152.0,152.0,0.0,21927.0,21798.807579058397,1.212977316888497,0.00015625,0.3478466320773599
06073004700,25.0,25.0,0.0,75036.0,74186.05158145788,0.8102122270275013,0.0,0.3534513077153907
06073020207,288.0,288.0,0.0,13881.0,13851.784003616793,1.4863848751941362,0.0,0.3528065095882109
06073004800,26.0,26.0,0.0,69862.0,69159.50495444679,1.4562924847475731,0.0,0.34438064529390466
06073020209,272.0,272.0,0.0,14478.0,14483.305174398824,1.1813643477650295,0.0,0.3377376416463136
06073004900,57.0,57.0,0.0,40615.0,40373.52418277835,1.834358202692828,0.0,0.34857380452799624
06073005000,33.0,33.0,0.0,57423.0,56789.70421881354,2.074624781102489,0.0,0.3507134873806308
06073020213,155.0,155.0,0.0,21812.0,21707.672847001348,1.6031837121691843,0.0,0.34675304216142777
06073020214,51.0,51.0,0.0,42734.0,42408.627070940136,2.2219274764399106,0.0,0.3497675037515062
06073020304,645.0,645.0,0.0,1755.0,1765.716801212966,-0.6704600743109844,1.0,0.34562726115329223
06073020305,474.0,474.0,0.0,6159.0,6163.286230504767,0.1876514849977034,0.00271875,0.3335658528981611
06073005101,24.0,24.0,0.0,76316.0,75534.79365477606,1.977559719051885,0.0,0.3422171064640587
06073020309,362.0,362.0,0.0,10727.0,10707.409881860487,-0.1870886111861243,6.25e-05,0.3394281072151415
06073020310,503.0,503.0,0.0,5369.0,5384.64567333653,-0.3255742466594777,0.01809375,0.34370345235068633
06073020311,579.0,579.0,0.0,3626.0,3637.5603299496943,0.4134689618151613,0.98465625,0.3531451589261234
06073020312,720.0,720.0,0.0,76.0,80.95813520594933,-0.1452031933616605,0.99790625,0.47149464799629115
06073020313,82.0,82.0,0.0,31909.0,31694.438800845743,1.0942491755992714,0.0,0.34287463024324616
06073020401,651.0,651.0,0.0,1460.0,1472.2580031674092,-0.7313882399671675,1.0,0.34750005784181504
06073020403,298.0,298.0,0.0,13142.0,13128.816101134043,-0.1734409185511822,0.0,0.3460714693747189
06073020404,388.0,388.0,0.0,9223.0,9244.08115847332,-0.1110867713890562,3.125e-05,0.34467385101313397
06073020405,573.0,573.0,0.0,3720.0,3737.8430617522968,-0.7051323095616033,0.9773125,0.33797112069983015
06073020500,54.0,54.0,0.0,41228.0,40914.26269104054,0.4759930570567758,0.0,0.35622202663987323
06073020601,137.0,137.0,0.0,23482.0,23391.88033943253,0.671004108320032,0.0,0.34744505428016303
06073020602,156.0,156.0,0.0,21652.0,21509.907500868067,0.9552689950090524,0.0,0.3454361413610929
06073020705,443.0,443.0,0.0,7386.0,7382.1109718027565,-0.2889915537959109,0.00046875,0.34481971051448035
06073005102,16.0,16.0,0.0,81706.0,80781.30781543147,2.233357669408602,0.0,0.34653691690206045
06073005103,27.0,27.0,0.0,63971.0,63436.762587866186,3.358170441189166,0.0,0.3534421265650547
06073020708,560.0,560.0,0.0,4067.0,4077.4856696900274,-0.5439930050172767,0.88771875,0.3539819256073926
06073020710,697.0,697.0,0.0,513.0,518.9664007100263,0.0285199576068243,1.0,0.3543029810905711
06073020711,706.0,706.0,0.0,380.0,385.0280516459887,-0.4336397282953312,1.0,0.3620386732320089
06073020712,644.0,644.0,0.0,1766.0,1778.1470440690819,-0.3533847134003454,1.0,0.3451137753042559
06073020801,689.0,689.0,0.0,644.0,650.6964809502089,-0.6141164111333063,1.0,0.35161809921932985
06073020805,631.0,631.0,0.0,2162.0,2176.411888309921,-0.1549386970102718,0.999625,0.3489162023294199
06073020806,609.0,609.0,0.0,2727.0,2746.174717883803,0.4642239953428052,0.99909375,0.3451717595130521
06073020807,699.0,699.0,0.0,415.0,420.3382294152596,-0.2688099521128949,1.0,0.3546240724625349
06073005201,12.0,12.0,0.0,83963.0,82812.83751505174,1.1855968353353543,0.0,0.35901629909020905
06073005202,13.0,13.0,0.0,83630.0,82763.16274301785,3.52175972061918,0.0,0.3502304899021471
06073005301,8.0,8.0,0.0,88885.0,87887.84944862338,2.7564022945738373,0.0,0.3449819708329773
06073020813,663.0,663.0,0.0,1099.0,1111.104348471637,-0.3954539936014458,1.0,0.33849302604595
06073021204,691.0,691.0,0.0,613.0,620.8313061916649,-0.3724339174938076,1.0,0.3480406818921056
06073021205,633.0,633.0,0.0,2084.0,2105.1840466141525,0.3946626193551303,0.99975,0.35080020207898777
06073021206,698.0,698.0,0.0,490.0,497.023429240344,-0.4876762488189958,1.0,0.36052853918295114
06073021304,650.0,650.0,0.0,1585.0,1594.7625520273605,-0.7883557152318397,1.0,0.35385136456287736
06073021305,653.0,653.0,0.0,1410.0,1420.8418999742064,-0.5145283488024215,1.0,0.34823378252331505
06073021306,704.0,704.0,0.0,396.0,402.62376656857816,-0.488325236885117,1.0,0.36721884189897036
06073021401,67.0,67.0,0.0,35288.0,35067.30878749289,0.0193018302756929,0.0,0.34731766060409264
06073005401,19.0,19.0,0.0,79440.0,78383.32636129436,0.3193726423034097,0.0,0.35938288938701035
06073021501,602.0,602.0,0.0,2972.0,2991.525326946061,-1.5277213243096492,0.99815625,0.3482810367719127
06073021502,642.0,642.0,0.0,1861.0,1874.7070015673257,-0.5325086553349447,1.0,0.3475674265765454
06073021600,657.0,657.0,0.0,1260.0,1269.1208577110538,-0.0425764046052134,1.0,0.35109284537313634
06073005402,23.0,23.0,0.0,76450.0,75710.14761675098,0.5740679897650426,0.0,0.34971582678749336
06073021900,246.0,246.0,0.0,15672.0,15612.196921318528,1.1300792654498106,0.0,0.34760817215912354
06073022000,329.0,329.0,0.0,12154.0,12122.627405423622,0.5591400495034883,0.0,0.344204344055397
06073005403,18.0,18.0,0.0,80003.0,79139.61488508391,0.1132181563931149,0.0,0.35544273871281185
06073022102,230.0,230.0,0.0,16471.0,16423.646301397137,-0.4270187345033209,0.0,0.3386511014651976
